# r J(r)
9.319999999999998508e+00 4.176364336598449256e+01
9.335999999999998522e+00 4.182322878090555207e+01
9.351999999999998536e+00 4.188956695917369188e+01
9.367999999999998550e+00 4.196529535172338399e+01
9.383999999999998565e+00 4.205162887237830915e+01
9.399999999999998579e+00 4.214800687709386295e+01
9.415999999999998593e+00 4.225208388568049855e+01
9.431999999999998607e+00 4.236039194432164834e+01
9.447999999999998622e+00 4.246822516339051390e+01
9.463999999999998636e+00 4.257021666571692720e+01
9.479999999999998650e+00 4.266076887321666078e+01
9.495999999999998664e+00 4.273483741293051708e+01
9.511999999999998678e+00 4.278845073417856071e+01
9.527999999999998693e+00 4.281926011544153710e+01
9.543999999999998707e+00 4.282739057031432850e+01
9.559999999999998721e+00 4.281554158058507653e+01
9.575999999999998735e+00 4.278835902258553148e+01
9.591999999999998749e+00 4.275215094820354267e+01
9.607999999999998764e+00 4.271409546955213443e+01
9.623999999999998778e+00 4.268083784414558579e+01
9.639999999999998792e+00 4.265807161136092418e+01
9.655999999999998806e+00 4.265020098151640582e+01
9.671999999999998820e+00 4.266003975176706575e+01
9.687999999999998835e+00 4.268948800896202300e+01
9.703999999999998849e+00 4.273989763413349863e+01
9.719999999999998863e+00 4.281246192242863202e+01
9.735999999999998877e+00 4.290862410056865173e+01
9.751999999999998892e+00 4.302982988553006294e+01
9.767999999999998906e+00 4.317728045613873888e+01
9.783999999999998920e+00 4.335129556581739507e+01
9.799999999999998934e+00 4.355077626507381439e+01
9.815999999999998948e+00 4.377247741718793606e+01
9.831999999999998963e+00 4.401131468508290823e+01
9.847999999999998977e+00 4.426045150392270955e+01
9.863999999999998991e+00 4.451197204814785380e+01
9.879999999999999005e+00 4.475767519113414039e+01
9.895999999999999019e+00 4.499025639771073770e+01
9.911999999999999034e+00 4.520434553660554400e+01
9.927999999999999048e+00 4.539670115125636585e+01
9.943999999999999062e+00 4.556705849707418565e+01
9.959999999999999076e+00 4.571774585640679334e+01
9.975999999999999091e+00 4.585309300446962055e+01
9.991999999999999105e+00 4.597888803697800597e+01
1.000799999999999912e+01 4.610121122835202101e+01
1.002399999999999913e+01 4.622575382408200539e+01
1.003999999999999915e+01 4.635658721726948528e+01
1.005599999999999916e+01 4.649581501065934930e+01
1.007199999999999918e+01 4.664340752624371333e+01
1.008799999999999919e+01 4.679695517886147371e+01
1.010399999999999920e+01 4.695248430401480277e+01
1.011999999999999922e+01 4.710521504394905890e+01
1.013599999999999923e+01 4.725035009229701899e+01
1.015199999999999925e+01 4.738392393609598940e+01
1.016799999999999926e+01 4.750398544071357065e+01
1.018399999999999928e+01 4.761089886940386151e+01
1.019999999999999929e+01 4.770726552088937211e+01
1.021599999999999930e+01 4.779790642731529005e+01
1.023199999999999932e+01 4.788911675701195492e+01
1.024799999999999933e+01 4.798758925125660113e+01
1.026399999999999935e+01 4.809941469932962832e+01
1.027999999999999936e+01 4.822928391912162027e+01
1.029599999999999937e+01 4.837967273007463120e+01
1.031199999999999939e+01 4.855071656602178365e+01
1.032799999999999940e+01 4.874020448794958327e+01
1.034399999999999942e+01 4.894428362886079498e+01
1.035999999999999943e+01 4.915785104799176253e+01
1.037599999999999945e+01 4.937542594784066807e+01
1.039199999999999946e+01 4.959157113058552113e+01
1.040799999999999947e+01 4.980138847111044242e+01
1.042399999999999949e+01 5.000063273057057955e+01
1.043999999999999950e+01 5.018595081938293845e+01
1.045599999999999952e+01 5.035532916363879252e+01
1.047199999999999953e+01 5.050820001750359722e+01
1.048799999999999955e+01 5.064567724619117683e+01
1.050399999999999956e+01 5.077117561238520693e+01
1.051999999999999957e+01 5.088963416797427186e+01
1.053599999999999959e+01 5.100774770765411148e+01
1.055199999999999960e+01 5.113268932184550408e+01
1.056799999999999962e+01 5.127103279061608987e+01
1.058399999999999963e+01 5.142818401935619477e+01
1.059999999999999964e+01 5.160680316939655654e+01
1.061599999999999966e+01 5.180659418959444906e+01
1.063199999999999967e+01 5.202436158511631703e+01
1.064799999999999969e+01 5.225458750129666896e+01
1.066399999999999970e+01 5.249022600717988496e+01
1.067999999999999972e+01 5.272394263134872006e+01
1.069599999999999973e+01 5.294934510986652754e+01
1.071199999999999974e+01 5.316156509934913998e+01
1.072799999999999976e+01 5.335767092034355130e+01
1.074399999999999977e+01 5.353658057674297766e+01
1.075999999999999979e+01 5.369895979224374827e+01
1.077599999999999980e+01 5.384657771721457209e+01
1.079199999999999982e+01 5.398241226208816812e+01
1.080799999999999983e+01 5.411045570905643842e+01
1.082399999999999984e+01 5.423528450567624049e+01
1.083999999999999986e+01 5.436244511279966929e+01
1.085599999999999987e+01 5.449804484026877560e+01
1.087199999999999989e+01 5.464815174463087999e+01
1.088799999999999990e+01 5.481868478929227706e+01
1.090399999999999991e+01 5.501390879873261497e+01
1.091999999999999993e+01 5.523653205364571761e+01
1.093599999999999994e+01 5.548668850087304349e+01
1.095199999999999996e+01 5.576189059508926249e+01
1.096799999999999997e+01 5.605703782843220040e+01
1.098399999999999999e+01 5.636519841263577035e+01
1.100000000000000000e+01 5.667772444363474449e+01
1.101600000000000001e+01 5.698561236848728839e+01
1.103200000000000003e+01 5.728009201169690101e+01
1.104800000000000004e+01 5.755373924326698898e+01
1.106400000000000006e+01 5.780098766873038585e+01
1.108000000000000007e+01 5.801892426976267814e+01
1.109600000000000009e+01 5.820744996436300767e+01
1.111200000000000010e+01 5.836899608464239009e+01
1.112800000000000011e+01 5.850861932185956249e+01
1.114400000000000013e+01 5.863312017717117897e+01
1.116000000000000014e+01 5.875007040120872404e+01
1.117600000000000016e+01 5.886757501733371356e+01
1.119200000000000017e+01 5.899283115831654811e+01
1.120800000000000018e+01 5.913162193964153346e+01
1.122400000000000020e+01 5.928772867488147114e+01
1.124000000000000021e+01 5.946244074513914768e+01
1.125600000000000023e+01 5.965515755108940965e+01
1.127199999999999847e+01 5.986331616400432409e+01
1.128799999999999848e+01 6.008321291205083270e+01
1.130399999999999849e+01 6.031058707603935432e+01
1.131999999999999851e+01 6.054172269288816466e+01
1.133599999999999852e+01 6.077341860823069908e+01
1.135199999999999854e+01 6.100377544701292720e+01
1.136799999999999855e+01 6.123208164205366444e+01
1.138399999999999856e+01 6.145841721221605525e+01
1.139999999999999858e+01 6.168366253749417893e+01
1.141599999999999859e+01 6.190825574499105244e+01
1.143199999999999861e+01 6.213220714151322710e+01
1.144799999999999862e+01 6.235403954833938656e+01
1.146399999999999864e+01 6.257104469107095213e+01
1.147999999999999865e+01 6.277922254401099167e+01
1.149599999999999866e+01 6.297377081222500550e+01
1.151199999999999868e+01 6.315009927447292881e+01
1.152799999999999869e+01 6.330495811140461626e+01
1.154399999999999871e+01 6.343655384336044278e+01
1.155999999999999872e+01 6.354596884840036353e+01
1.157599999999999874e+01 6.363641448568620262e+01
1.159199999999999875e+01 6.371319723785877187e+01
1.160799999999999876e+01 6.378327560820528674e+01
1.162399999999999878e+01 6.385400373317025924e+01
1.163999999999999879e+01 6.393274744803471066e+01
1.165599999999999881e+01 6.402642013596286574e+01
1.167199999999999882e+01 6.414070640337291707e+01
1.168799999999999883e+01 6.427962338297928113e+01
1.170399999999999885e+01 6.444476786087234643e+01
1.171999999999999886e+01 6.463537395996658574e+01
1.173599999999999888e+01 6.484742519711690534e+01
1.175199999999999889e+01 6.507472430800893903e+01
1.176799999999999891e+01 6.530968949624349307e+01
1.178399999999999892e+01 6.554435229050761791e+01
1.179999999999999893e+01 6.577202866966628392e+01
1.181599999999999895e+01 6.598894304655115661e+01
1.183199999999999896e+01 6.619417355633456168e+01
1.184799999999999898e+01 6.638986528510497465e+01
1.186399999999999899e+01 6.657996173462241529e+01
1.187999999999999901e+01 6.676873832574621304e+01
1.189599999999999902e+01 6.695894164690209038e+01
1.191199999999999903e+01 6.715091032397151594e+01
1.192799999999999905e+01 6.734203796272113607e+01
1.194399999999999906e+01 6.752735288264042879e+01
1.195999999999999908e+01 6.770111640581694701e+01
1.197599999999999909e+01 6.785805004754297443e+01
1.199199999999999910e+01 6.799568084546648095e+01
1.200799999999999912e+01 6.811474523035940365e+01
1.202399999999999913e+01 6.821970146990376804e+01
1.203999999999999915e+01 6.831861713392531499e+01
1.205599999999999916e+01 6.842100273709004910e+01
1.207199999999999918e+01 6.853694701623172136e+01
1.208799999999999919e+01 6.867486092494149830e+01
1.210399999999999920e+01 6.884032962283359325e+01
1.211999999999999922e+01 6.903529060965739461e+01
1.213599999999999923e+01 6.925795301710647323e+01
1.215199999999999925e+01 6.950337010054917641e+01
1.216799999999999926e+01 6.976457932788724747e+01
1.218399999999999928e+01 7.003353917596439260e+01
1.219999999999999929e+01 7.030263365513717133e+01
1.221599999999999930e+01 7.056515934718306937e+01
1.223199999999999932e+01 7.081583882679494479e+01
1.224799999999999933e+01 7.105116684243409964e+01
1.226399999999999935e+01 7.126903629444312571e+01
1.227999999999999936e+01 7.146899527606126412e+01
1.229599999999999937e+01 7.165156198231952089e+01
1.231199999999999939e+01 7.181820623409348059e+01
1.232799999999999940e+01 7.197107591295629447e+01
1.234399999999999942e+01 7.211263630559285787e+01
1.235999999999999943e+01 7.224541032527540096e+01
1.237599999999999945e+01 7.237109159006070058e+01
1.239199999999999946e+01 7.249096192647314751e+01
1.240799999999999947e+01 7.260516631772460983e+01
1.242399999999999949e+01 7.271384290916878967e+01
1.243999999999999950e+01 7.281773858453234993e+01
1.245599999999999952e+01 7.291947597327319386e+01
1.247199999999999953e+01 7.302388639078296251e+01
1.248799999999999955e+01 7.313853708091342298e+01
1.250399999999999956e+01 7.327282386299472705e+01
1.251999999999999957e+01 7.343639155951919406e+01
1.253599999999999959e+01 7.363736026942426349e+01
1.255199999999999960e+01 7.388059319433142491e+01
1.256799999999999962e+01 7.416594460637280406e+01
1.258399999999999963e+01 7.448859567129778725e+01
1.259999999999999964e+01 7.483937713663608804e+01
1.261599999999999966e+01 7.520625982247887009e+01
1.263199999999999967e+01 7.557614826001372421e+01
1.264799999999999969e+01 7.593651156202840014e+01
1.266399999999999970e+01 7.627647678198225378e+01
1.267999999999999972e+01 7.658740899237457711e+01
1.269599999999999973e+01 7.686298351432483855e+01
1.271199999999999974e+01 7.709890094003237948e+01
1.272799999999999976e+01 7.729254137716648643e+01
1.274399999999999977e+01 7.744288206571076216e+01
1.275999999999999979e+01 7.755079415223386263e+01
1.277599999999999980e+01 7.761895937556678859e+01
1.279199999999999982e+01 7.765270316643915294e+01
1.280799999999999983e+01 7.765957750511104507e+01
1.282399999999999984e+01 7.764951004150273661e+01
1.283999999999999986e+01 7.763414721087538339e+01
1.285599999999999987e+01 7.762557815626557556e+01
1.287199999999999989e+01 7.763526688222856365e+01
1.288799999999999990e+01 7.767277857889493475e+01
1.290399999999999991e+01 7.774429323630801036e+01
1.291999999999999993e+01 7.785206131205509905e+01
1.293599999999999994e+01 7.799453517558144711e+01
1.295199999999999996e+01 7.816697356426153931e+01
1.296799999999999997e+01 7.836210830456064969e+01
1.298399999999999999e+01 7.857192788939974548e+01
1.300000000000000000e+01 7.878822204382322525e+01
1.301600000000000001e+01 7.900363525473551363e+01
1.303200000000000003e+01 7.921216343662939607e+01
1.304800000000000004e+01 7.940901976148953167e+01
1.306400000000000006e+01 7.959112977418286050e+01
1.308000000000000007e+01 7.975646348951946152e+01
1.309600000000000009e+01 7.990511140153867586e+01
1.311200000000000010e+01 8.003897465952626078e+01
1.312800000000000011e+01 8.016173866651035951e+01
1.314400000000000013e+01 8.027935171244108403e+01
1.316000000000000014e+01 8.039896410268413263e+01
1.317600000000000016e+01 8.052849855388805622e+01
1.319200000000000017e+01 8.067513072952669972e+01
1.320800000000000018e+01 8.084451420047892611e+01
1.322400000000000020e+01 8.103996423080283762e+01
1.324000000000000021e+01 8.126200268290574513e+01
1.325600000000000023e+01 8.150840476951184144e+01
1.327200000000000024e+01 8.177489795864563860e+01
1.328800000000000026e+01 8.205607415855781994e+01
1.330400000000000027e+01 8.234549336195163960e+01
1.332000000000000028e+01 8.263714139757652788e+01
1.333599999999999852e+01 8.292525613948070884e+01
1.335199999999999854e+01 8.320440710494435166e+01
1.336799999999999855e+01 8.347051515084424977e+01
1.338399999999999856e+01 8.372036471054443041e+01
1.339999999999999858e+01 8.395176032335061223e+01
1.341599999999999859e+01 8.416383511526629491e+01
1.343199999999999861e+01 8.435698574047873421e+01
1.344799999999999862e+01 8.453297557640263449e+01
1.346399999999999864e+01 8.469469458882899460e+01
1.347999999999999865e+01 8.484601897289238082e+01
1.349599999999999866e+01 8.499108862602611225e+01
1.351199999999999868e+01 8.513472395667938031e+01
1.352799999999999869e+01 8.528128952867837143e+01
1.354399999999999871e+01 8.543460605764811078e+01
1.355999999999999872e+01 8.559807688014774385e+01
1.357599999999999874e+01 8.577359676053735882e+01
1.359199999999999875e+01 8.596176585703658191e+01
1.360799999999999876e+01 8.616208070740967173e+01
1.362399999999999878e+01 8.637300910333819104e+01
1.363999999999999879e+01 8.659235810091057317e+01
1.365599999999999881e+01 8.681817772543655565e+01
1.367199999999999882e+01 8.704925812327921619e+01
1.368799999999999883e+01 8.728534324335731753e+01
1.370399999999999885e+01 8.752732545468295200e+01
1.371999999999999886e+01 8.777694213908097254e+01
1.373599999999999888e+01 8.803628015653336547e+01
1.375199999999999889e+01 8.830668265614417578e+01
1.376799999999999891e+01 8.858830086676663029e+01
1.378399999999999892e+01 8.888032370315224284e+01
1.379999999999999893e+01 8.918022383377468998e+01
1.381599999999999895e+01 8.948453651453350233e+01
1.383199999999999896e+01 8.978934337611052285e+01
1.384799999999999898e+01 9.009060448932073939e+01
1.386399999999999899e+01 9.038478892117132091e+01
1.387999999999999901e+01 9.066896450613924685e+01
1.389599999999999902e+01 9.094120116005382215e+01
1.391199999999999903e+01 9.120063558629360045e+01
1.392799999999999905e+01 9.144726202299381157e+01
1.394399999999999906e+01 9.168266275496755213e+01
1.395999999999999908e+01 9.191003691195454905e+01
1.397599999999999909e+01 9.213370622834055723e+01
1.399199999999999910e+01 9.235889743447906142e+01
1.400799999999999912e+01 9.259111356823159156e+01
1.402399999999999913e+01 9.283423661359363166e+01
1.403999999999999915e+01 9.309025249806884972e+01
1.405599999999999916e+01 9.335795127595895337e+01
1.407199999999999918e+01 9.363314859222296604e+01
1.408799999999999919e+01 9.390923878584398210e+01
1.410399999999999920e+01 9.417849678412162007e+01
1.411999999999999922e+01 9.443384316958439229e+01
1.413599999999999923e+01 9.467018776307806149e+01
1.415199999999999925e+01 9.488567391654100902e+01
1.416799999999999926e+01 9.508152128607235909e+01
1.418399999999999928e+01 9.526187797823749293e+01
1.419999999999999929e+01 9.543266514775504561e+01
1.421599999999999930e+01 9.560026509709665277e+01
1.423199999999999932e+01 9.577085243686654792e+01
1.424799999999999933e+01 9.594901214014619484e+01
1.426399999999999935e+01 9.613762770389431012e+01
1.427999999999999936e+01 9.633754780501995185e+01
1.429599999999999937e+01 9.654820131817274387e+01
1.431199999999999939e+01 9.676739930940040324e+01
1.432799999999999940e+01 9.699200917536275313e+01
1.434399999999999942e+01 9.721827456979092119e+01
1.435999999999999943e+01 9.744238583795595332e+01
1.437599999999999945e+01 9.766083907062748892e+01
1.439199999999999946e+01 9.787094655470983184e+01
1.440799999999999947e+01 9.807114406315415067e+01
1.442399999999999949e+01 9.826135435797571915e+01
1.443999999999999950e+01 9.844224014671897294e+01
1.445599999999999952e+01 9.861576950695912558e+01
1.447199999999999953e+01 9.878465220726685914e+01
1.448799999999999955e+01 9.895220241960099372e+01
1.450399999999999956e+01 9.912167800712637700e+01
1.451999999999999957e+01 9.929620645278978941e+01
1.453599999999999959e+01 9.947813356166605558e+01
1.455199999999999960e+01 9.966888151557796505e+01
1.456799999999999962e+01 9.986874809088104143e+01
1.458399999999999963e+01 1.000767258055338402e+02
1.459999999999999964e+01 1.002905961869435600e+02
1.461599999999999966e+01 1.005076572485168356e+02
1.463199999999999967e+01 1.007251061283608919e+02
1.464799999999999969e+01 1.009407978101578465e+02
1.466399999999999970e+01 1.011531008805131364e+02
1.467999999999999972e+01 1.013620396696764914e+02
1.469599999999999973e+01 1.015684923563873951e+02
1.471199999999999974e+01 1.017742124354124513e+02
1.472799999999999976e+01 1.019809578720455363e+02
1.474399999999999977e+01 1.021902541312257995e+02
1.475999999999999979e+01 1.024026335268901846e+02
1.477599999999999980e+01 1.026180578760281321e+02
1.479199999999999982e+01 1.028355893571990833e+02
1.480799999999999983e+01 1.030542037318034687e+02
1.482399999999999984e+01 1.032730339606376333e+02
1.483999999999999986e+01 1.034920712880140599e+02
1.485599999999999987e+01 1.037121281910280288e+02
1.487199999999999989e+01 1.039347515544217231e+02
1.488799999999999990e+01 1.041619647569087164e+02
1.490399999999999991e+01 1.043956321343790705e+02
1.491999999999999993e+01 1.046367736193196549e+02
1.493599999999999994e+01 1.048857148152134044e+02
1.495199999999999996e+01 1.051414642815164058e+02
1.496799999999999997e+01 1.054023350561561756e+02
1.498399999999999999e+01 1.056659403566803235e+02
1.500000000000000000e+01 1.059296620719562441e+02
1.501600000000000001e+01 1.061904274566511788e+02
1.503200000000000003e+01 1.064446836622702790e+02
1.504800000000000004e+01 1.066884218871639831e+02
1.506400000000000006e+01 1.069172884675111277e+02
1.508000000000000007e+01 1.071265459648926850e+02
1.509600000000000009e+01 1.073125885213431872e+02
1.511200000000000010e+01 1.074731183131495129e+02
1.512800000000000011e+01 1.076079932907800725e+02
1.514400000000000013e+01 1.077199093804834291e+02
1.516000000000000014e+01 1.078144854514481494e+02
1.517600000000000016e+01 1.078993454133789385e+02
1.519200000000000017e+01 1.079830369518915063e+02
1.520800000000000018e+01 1.080735827868511336e+02
1.522400000000000020e+01 1.081776850466657152e+02
1.524000000000000021e+01 1.082993931939426204e+02
1.525600000000000023e+01 1.084401261964942194e+02
1.527200000000000024e+01 1.085985570722267113e+02
1.528800000000000026e+01 1.087711966020509777e+02
1.530400000000000027e+01 1.089534389381791186e+02
1.532000000000000028e+01 1.091402502502405127e+02
1.533600000000000030e+01 1.093269205832651210e+02
1.535200000000000031e+01 1.095099470227950604e+02
1.536799999999999855e+01 1.096873809598759379e+02
1.538399999999999856e+01 1.098594383344432686e+02
1.539999999999999858e+01 1.100281982657565862e+02
1.541599999999999859e+01 1.101973788581291416e+02
1.543199999999999861e+01 1.103715638161113617e+02
1.544799999999999862e+01 1.105556305919594138e+02
1.546399999999999864e+01 1.107536845251478894e+02
1.547999999999999865e+01 1.109680844011764123e+02
1.549599999999999866e+01 1.111990300556010993e+02
1.551199999999999868e+01 1.114444935477266796e+02
1.552799999999999869e+01 1.117001671697707508e+02
1.554399999999999871e+01 1.119612157292922348e+02
1.555999999999999872e+01 1.122228276774477109e+02
1.557599999999999874e+01 1.124816724429333590e+02
1.559199999999999875e+01 1.127368611443319679e+02
1.560799999999999876e+01 1.129902773217028198e+02
1.562399999999999878e+01 1.132461504092055264e+02
1.563999999999999879e+01 1.135106261536935506e+02
1.565599999999999881e+01 1.137901989542241097e+02
1.567199999999999882e+01 1.140904133235409859e+02
1.568799999999999883e+01 1.144147450910072479e+02
1.570399999999999885e+01 1.147638304739560766e+02
1.571999999999999886e+01 1.151349883774000489e+02
1.573599999999999888e+01 1.155229983150717317e+02
1.575199999999999889e+01 1.159205898638358292e+02
1.576799999999999891e+01 1.163190141359017531e+02
1.578399999999999892e+01 1.167094621571011288e+02
1.579999999999999893e+01 1.170830017951538764e+02
1.581599999999999895e+01 1.174310292500719015e+02
1.583199999999999896e+01 1.177452401630603873e+02
1.584799999999999898e+01 1.180187473148152151e+02
1.586399999999999899e+01 1.182453392042540230e+02
1.587999999999999901e+01 1.184211768596854029e+02
1.589599999999999902e+01 1.185455837646516954e+02
1.591199999999999903e+01 1.186213955454592934e+02
1.592799999999999905e+01 1.186558959393339592e+02
1.594399999999999906e+01 1.186599897642084613e+02
1.595999999999999908e+01 1.186465663010430944e+02
1.597599999999999909e+01 1.186286458365642602e+02
1.599200000000000088e+01 1.186166375406844509e+02
