# r J(r)
9.319999999999998508e+00 4.041613461441880872e+01
9.335999999999998522e+00 4.047621000864921825e+01
9.351999999999998536e+00 4.055848067253687361e+01
9.367999999999998550e+00 4.066301832380223402e+01
9.383999999999998565e+00 4.078761222292883559e+01
9.399999999999998579e+00 4.092822990925129290e+01
9.415999999999998593e+00 4.107995323850426672e+01
9.431999999999998607e+00 4.123774388529149348e+01
9.447999999999998622e+00 4.139728391674118768e+01
9.463999999999998636e+00 4.155509565691812668e+01
9.479999999999998650e+00 4.170859006004106817e+01
9.495999999999998664e+00 4.185583482933287769e+01
9.511999999999998678e+00 4.199520186540542710e+01
9.527999999999998693e+00 4.212502150254519506e+01
9.543999999999998707e+00 4.224371228326863559e+01
9.559999999999998721e+00 4.234964771972229869e+01
9.575999999999998735e+00 4.244125902319495935e+01
9.591999999999998749e+00 4.251754365915871148e+01
9.607999999999998764e+00 4.257821284690741948e+01
9.623999999999998778e+00 4.262376760283778765e+01
9.639999999999998792e+00 4.265543187082692356e+01
9.655999999999998806e+00 4.267565670538902367e+01
9.671999999999998820e+00 4.268752421443642930e+01
9.687999999999998835e+00 4.269457938942280606e+01
9.703999999999998849e+00 4.270077417866495750e+01
9.719999999999998863e+00 4.271011934521323639e+01
9.735999999999998877e+00 4.272663928086580398e+01
9.751999999999998892e+00 4.275399440006891183e+01
9.767999999999998906e+00 4.279560108411934038e+01
9.783999999999998920e+00 4.285472403766613780e+01
9.799999999999998934e+00 4.293436110806765527e+01
9.815999999999998948e+00 4.303730227942494935e+01
9.831999999999998963e+00 4.316607982754695172e+01
9.847999999999998977e+00 4.332236435798814256e+01
9.863999999999998991e+00 4.350646176975863710e+01
9.879999999999999005e+00 4.371697313019411979e+01
9.895999999999999019e+00 4.395009266271087256e+01
9.911999999999999034e+00 4.419944167154203285e+01
9.927999999999999048e+00 4.445670292203243434e+01
9.943999999999999062e+00 4.471207145257837823e+01
9.959999999999999076e+00 4.495535670157895680e+01
9.975999999999999091e+00 4.517747927904047600e+01
9.991999999999999105e+00 4.537171870175060207e+01
1.000799999999999912e+01 4.553437468840233748e+01
1.002399999999999913e+01 4.566527487771587346e+01
1.003999999999999915e+01 4.576796173815343138e+01
1.005599999999999916e+01 4.584859045766702934e+01
1.007199999999999918e+01 4.591548029325508651e+01
1.008799999999999919e+01 4.597765121292895429e+01
1.010399999999999920e+01 4.604382069261539101e+01
1.011999999999999922e+01 4.612135192580261389e+01
1.013599999999999923e+01 4.621566119113310833e+01
1.015199999999999925e+01 4.632936147418612904e+01
1.016799999999999926e+01 4.646275790920863358e+01
1.018399999999999928e+01 4.661380929559034314e+01
1.019999999999999929e+01 4.677836897002961081e+01
1.021599999999999930e+01 4.695153607578874499e+01
1.023199999999999932e+01 4.712775366503008456e+01
1.024799999999999933e+01 4.730211768503624370e+01
1.026399999999999935e+01 4.747102365056257867e+01
1.027999999999999936e+01 4.763284744112567637e+01
1.029599999999999937e+01 4.778816765310829595e+01
1.031199999999999939e+01 4.793916296422411705e+01
1.032799999999999940e+01 4.808977233016962316e+01
1.034399999999999942e+01 4.824430674445329714e+01
1.035999999999999943e+01 4.840689115615749927e+01
1.037599999999999945e+01 4.858089215344137557e+01
1.039199999999999946e+01 4.876819388061991134e+01
1.040799999999999947e+01 4.896936979495079356e+01
1.042399999999999949e+01 4.918354490337476648e+01
1.043999999999999950e+01 4.940869955787110257e+01
1.045599999999999952e+01 4.964206143527495385e+01
1.047199999999999953e+01 4.987998411068343074e+01
1.048799999999999955e+01 5.011818419658420964e+01
1.050399999999999956e+01 5.035219171923930048e+01
1.051999999999999957e+01 5.057728236517336029e+01
1.053599999999999959e+01 5.078898486371942056e+01
1.055199999999999960e+01 5.098383777688068363e+01
1.056799999999999962e+01 5.115972720727593526e+01
1.058399999999999963e+01 5.131630418723364784e+01
1.059999999999999964e+01 5.145483555231886186e+01
1.061599999999999966e+01 5.157829699745037999e+01
1.063199999999999967e+01 5.169044843600644867e+01
1.064799999999999969e+01 5.179542119644900566e+01
1.066399999999999970e+01 5.189730106648337227e+01
1.067999999999999972e+01 5.199962090212144261e+01
1.069599999999999973e+01 5.210544677031585792e+01
1.071199999999999974e+01 5.221770452374967419e+01
1.072799999999999976e+01 5.233868920411401859e+01
1.074399999999999977e+01 5.247094490913029574e+01
1.075999999999999979e+01 5.261659023389816525e+01
1.077599999999999980e+01 5.277747240626985104e+01
1.079199999999999982e+01 5.295453158889134215e+01
1.080799999999999983e+01 5.314734239266842053e+01
1.082399999999999984e+01 5.335347178643302612e+01
1.083999999999999986e+01 5.356863112113038738e+01
1.085599999999999987e+01 5.378661374907304094e+01
1.087199999999999989e+01 5.400023896399615353e+01
1.088799999999999990e+01 5.420241044912739881e+01
1.090399999999999991e+01 5.438695327935425894e+01
1.091999999999999993e+01 5.455004005624582675e+01
1.093599999999999994e+01 5.469060495076912076e+01
1.095199999999999996e+01 5.481067473061142437e+01
1.096799999999999997e+01 5.491479516822903406e+01
1.098399999999999999e+01 5.500895162654677506e+01
1.100000000000000000e+01 5.509986992897740521e+01
1.101600000000000001e+01 5.519301151297680263e+01
1.103200000000000003e+01 5.529264699461850086e+01
1.104800000000000004e+01 5.540135422313795743e+01
1.106400000000000006e+01 5.551999619420278975e+01
1.108000000000000007e+01 5.564869991754416390e+01
1.109600000000000009e+01 5.578714151233499052e+01
1.111200000000000010e+01 5.593549401256443332e+01
1.112800000000000011e+01 5.609463146151484381e+01
1.114400000000000013e+01 5.626577369496806114e+01
1.116000000000000014e+01 5.644999809861839424e+01
1.117600000000000016e+01 5.664795522190546961e+01
1.119200000000000017e+01 5.685890313171019272e+01
1.120800000000000018e+01 5.708082579581571991e+01
1.122400000000000020e+01 5.731044264941172628e+01
1.124000000000000021e+01 5.754379881446905642e+01
1.125600000000000023e+01 5.777730652680448742e+01
1.127199999999999847e+01 5.800769623896411531e+01
1.128799999999999848e+01 5.823322392445879103e+01
1.130399999999999849e+01 5.845292031713659497e+01
1.131999999999999851e+01 5.866682276982218980e+01
1.133599999999999852e+01 5.887503649275286222e+01
1.135199999999999854e+01 5.907762970246331946e+01
1.136799999999999855e+01 5.927421145845136863e+01
1.138399999999999856e+01 5.946436726413156038e+01
1.139999999999999858e+01 5.964763764741117313e+01
1.141599999999999859e+01 5.982430272019104223e+01
1.143199999999999861e+01 5.999524618158540790e+01
1.144799999999999862e+01 6.016217034922003393e+01
1.146399999999999864e+01 6.032718961827951176e+01
1.147999999999999865e+01 6.049230921022313368e+01
1.149599999999999866e+01 6.065862323352111218e+01
1.151199999999999868e+01 6.082611461306574085e+01
1.152799999999999869e+01 6.099296622774457433e+01
1.154399999999999871e+01 6.115635419632967995e+01
1.155999999999999872e+01 6.131280308913750332e+01
1.157599999999999874e+01 6.145915723353975579e+01
1.159199999999999875e+01 6.159368830653087201e+01
1.160799999999999876e+01 6.171653066368010343e+01
1.162399999999999878e+01 6.183081363561031196e+01
1.163999999999999879e+01 6.194177424806191112e+01
1.165599999999999881e+01 6.205657130910584840e+01
1.167199999999999882e+01 6.218328887104628677e+01
1.168799999999999883e+01 6.232883336996000168e+01
1.170399999999999885e+01 6.249798714641702446e+01
1.171999999999999886e+01 6.269206846550659407e+01
1.173599999999999888e+01 6.290835418651580824e+01
1.175199999999999889e+01 6.314022667996094640e+01
1.176799999999999891e+01 6.337792964323576683e+01
1.178399999999999892e+01 6.361032533638758935e+01
1.179999999999999893e+01 6.382665140501997314e+01
1.181599999999999895e+01 6.401867224792366073e+01
1.183199999999999896e+01 6.418216614720381585e+01
1.184799999999999898e+01 6.431775992586301527e+01
1.186399999999999899e+01 6.443117742998501285e+01
1.187999999999999901e+01 6.453200019845699842e+01
1.189599999999999902e+01 6.463232838079292719e+01
1.191199999999999903e+01 6.474438724131636036e+01
1.192799999999999905e+01 6.487872300770354173e+01
1.194399999999999906e+01 6.504243506010571707e+01
1.195999999999999908e+01 6.523880850513673124e+01
1.197599999999999909e+01 6.546675662141628038e+01
1.199199999999999910e+01 6.572248782834131475e+01
1.200799999999999912e+01 6.600001584315617720e+01
1.202399999999999913e+01 6.629314888141522033e+01
1.203999999999999915e+01 6.659575527236114567e+01
1.205599999999999916e+01 6.690262353009568130e+01
1.207199999999999918e+01 6.720927676675199791e+01
1.208799999999999919e+01 6.751148395503754784e+01
1.210399999999999920e+01 6.780520834831723676e+01
1.211999999999999922e+01 6.808612182530656298e+01
1.213599999999999923e+01 6.834966341166904158e+01
1.215199999999999925e+01 6.859241908022090684e+01
1.216799999999999926e+01 6.881175416621253760e+01
1.218399999999999928e+01 6.900736665794821079e+01
1.219999999999999929e+01 6.918105655642645502e+01
1.221599999999999930e+01 6.933658501010050657e+01
1.223199999999999932e+01 6.947911734406656592e+01
1.224799999999999933e+01 6.961449017965621522e+01
1.226399999999999935e+01 6.974854854890523370e+01
1.227999999999999936e+01 6.988583114028530474e+01
1.229599999999999937e+01 7.003057808437326059e+01
1.231199999999999939e+01 7.018581325407130578e+01
1.232799999999999940e+01 7.035384065407032494e+01
1.234399999999999942e+01 7.053641947877041218e+01
1.235999999999999943e+01 7.073473391494454177e+01
1.237599999999999945e+01 7.094881948903170610e+01
1.239199999999999946e+01 7.117725914509497898e+01
1.240799999999999947e+01 7.141688892633987962e+01
1.242399999999999949e+01 7.166246247593804242e+01
1.243999999999999950e+01 7.190730119214720162e+01
1.245599999999999952e+01 7.214376725053502071e+01
1.247199999999999953e+01 7.236474613326470262e+01
1.248799999999999955e+01 7.256462576667166786e+01
1.250399999999999956e+01 7.274072026509915645e+01
1.251999999999999957e+01 7.289342944289865045e+01
1.253599999999999959e+01 7.302655009414931442e+01
1.255199999999999960e+01 7.314636576250511268e+01
1.256799999999999962e+01 7.326101999866240533e+01
1.258399999999999963e+01 7.337891881028809848e+01
1.259999999999999964e+01 7.350712669092247609e+01
1.261599999999999966e+01 7.365053259519480378e+01
1.263199999999999967e+01 7.381099980894254031e+01
1.264799999999999969e+01 7.398681663488929416e+01
1.266399999999999970e+01 7.417374101136022091e+01
1.267999999999999972e+01 7.436595608136943270e+01
1.269599999999999973e+01 7.455799046806805563e+01
1.271199999999999974e+01 7.474576879377640637e+01
1.272799999999999976e+01 7.492829459202866360e+01
1.274399999999999977e+01 7.510782846813097535e+01
1.275999999999999979e+01 7.528874010228442160e+01
1.277599999999999980e+01 7.547671965767510471e+01
1.279199999999999982e+01 7.567606619140637747e+01
1.280799999999999983e+01 7.588821884222323888e+01
1.282399999999999984e+01 7.611085693208882219e+01
1.283999999999999986e+01 7.633770223076044203e+01
1.285599999999999987e+01 7.656054957334154665e+01
1.287199999999999989e+01 7.677100824979416416e+01
1.288799999999999990e+01 7.696314572413329813e+01
1.290399999999999991e+01 7.713491220572866780e+01
1.291999999999999993e+01 7.728839622921782393e+01
1.293599999999999994e+01 7.742946473511044303e+01
1.295199999999999996e+01 7.756484355589505242e+01
1.296799999999999997e+01 7.770068018272155541e+01
1.298399999999999999e+01 7.784014961377650366e+01
1.300000000000000000e+01 7.798297421180006950e+01
1.301600000000000001e+01 7.812524295479477132e+01
1.303200000000000003e+01 7.826111973269225075e+01
1.304800000000000004e+01 7.838480969022640465e+01
1.306400000000000006e+01 7.849235876610859464e+01
1.308000000000000007e+01 7.858352935530541572e+01
1.309600000000000009e+01 7.866241504854951927e+01
1.311200000000000010e+01 7.873746409869174556e+01
1.312800000000000011e+01 7.882013124343264110e+01
1.314400000000000013e+01 7.892339274823973483e+01
1.316000000000000014e+01 7.905960881268451601e+01
1.317600000000000016e+01 7.923833607833273618e+01
1.319200000000000017e+01 7.946452723651778172e+01
1.320800000000000018e+01 7.973778238843750898e+01
1.322400000000000020e+01 8.005155464907541329e+01
1.324000000000000021e+01 8.039459973970276963e+01
1.325600000000000023e+01 8.075264876935774794e+01
1.327200000000000024e+01 8.111022093602674943e+01
1.328800000000000026e+01 8.145334259649627029e+01
1.330400000000000027e+01 8.177104079466079156e+01
1.332000000000000028e+01 8.205635865444939725e+01
1.333599999999999852e+01 8.230604437926422179e+01
1.335199999999999854e+01 8.251994323693635636e+01
1.336799999999999855e+01 8.270000665725227407e+01
1.338399999999999856e+01 8.284847608583673662e+01
1.339999999999999858e+01 8.296812194963287368e+01
1.341599999999999859e+01 8.306206338307501369e+01
1.343199999999999861e+01 8.313371478030711614e+01
1.344799999999999862e+01 8.318840401881737989e+01
1.346399999999999864e+01 8.323289574507334976e+01
1.347999999999999865e+01 8.327635232768942330e+01
1.349599999999999866e+01 8.332896524563233243e+01
1.351199999999999868e+01 8.340088403282817353e+01
1.352799999999999869e+01 8.350080885179488632e+01
1.354399999999999871e+01 8.363393307991874792e+01
1.355999999999999872e+01 8.380115842216662259e+01
1.357599999999999874e+01 8.399889045113664565e+01
1.359199999999999875e+01 8.421925885974088999e+01
1.360799999999999876e+01 8.445222135518535822e+01
1.362399999999999878e+01 8.468711144770254862e+01
1.363999999999999879e+01 8.491505576719586657e+01
1.365599999999999881e+01 8.513020013220442195e+01
1.367199999999999882e+01 8.533137895491816494e+01
1.368799999999999883e+01 8.552152886966975132e+01
1.370399999999999885e+01 8.570675823898244516e+01
1.371999999999999886e+01 8.589453944436453980e+01
1.373599999999999888e+01 8.609202074794070825e+01
1.375199999999999889e+01 8.630427844969695172e+01
1.376799999999999891e+01 8.653347491499965827e+01
1.378399999999999892e+01 8.677840666278353865e+01
1.379999999999999893e+01 8.703546977854952615e+01
1.381599999999999895e+01 8.729934521887513199e+01
1.383199999999999896e+01 8.756413654882364028e+01
1.384799999999999898e+01 8.782391541172076188e+01
1.386399999999999899e+01 8.807330261410275796e+01
1.387999999999999901e+01 8.830776800455504372e+01
1.389599999999999902e+01 8.852308411522253095e+01
1.391199999999999903e+01 8.871595853693037270e+01
1.392799999999999905e+01 8.888405282951988795e+01
1.394399999999999906e+01 8.902679425016854964e+01
1.395999999999999908e+01 8.914625240228596681e+01
1.397599999999999909e+01 8.924758634108528099e+01
1.399199999999999910e+01 8.933940566012790896e+01
1.400799999999999912e+01 8.943309434457214024e+01
1.402399999999999913e+01 8.954127954263294953e+01
1.403999999999999915e+01 8.967658695277279435e+01
1.405599999999999916e+01 8.984874594177696849e+01
1.407199999999999918e+01 9.006345597823766980e+01
1.408799999999999919e+01 9.032133889782980418e+01
1.410399999999999920e+01 9.061768962466962307e+01
1.411999999999999922e+01 9.094334715444034600e+01
1.413599999999999923e+01 9.128634065477767479e+01
1.415199999999999925e+01 9.163376613464389209e+01
1.416799999999999926e+01 9.197376713039044205e+01
1.418399999999999928e+01 9.229684867513142876e+01
1.419999999999999929e+01 9.259678927343829002e+01
1.421599999999999930e+01 9.287071354894247577e+01
1.423199999999999932e+01 9.311840995799227017e+01
1.424799999999999933e+01 9.334171022201061874e+01
1.426399999999999935e+01 9.354303644824564401e+01
1.427999999999999936e+01 9.372512169625863976e+01
1.429599999999999937e+01 9.388993241617117747e+01
1.431199999999999939e+01 9.403895190424344719e+01
1.432799999999999940e+01 9.417321707111935325e+01
1.434399999999999942e+01 9.429405687679893333e+01
1.435999999999999943e+01 9.440391468176116518e+01
1.437599999999999945e+01 9.450729134163721312e+01
1.439199999999999946e+01 9.461081130919058069e+01
1.440799999999999947e+01 9.472316255323600842e+01
1.442399999999999949e+01 9.485475115569794013e+01
1.443999999999999950e+01 9.501585943963871728e+01
1.445599999999999952e+01 9.521477571271417162e+01
1.447199999999999953e+01 9.545609316497342434e+01
1.448799999999999955e+01 9.573925126839309030e+01
1.450399999999999956e+01 9.605782388646763081e+01
1.451999999999999957e+01 9.639935769182750391e+01
1.453599999999999959e+01 9.674757749410292718e+01
1.455199999999999960e+01 9.708466440950495269e+01
1.456799999999999962e+01 9.739380561344844978e+01
1.458399999999999963e+01 9.766249097218525321e+01
1.459999999999999964e+01 9.788415638434446464e+01
1.461599999999999966e+01 9.805949091900561143e+01
1.463199999999999967e+01 9.819595225519853443e+01
1.464799999999999969e+01 9.830612539577535358e+01
1.466399999999999970e+01 9.840551269062275708e+01
1.467999999999999972e+01 9.850970482226362890e+01
1.469599999999999973e+01 9.863214288659462170e+01
1.471199999999999974e+01 9.878233751660933137e+01
1.472799999999999976e+01 9.896490485288919103e+01
1.474399999999999977e+01 9.917993201472374665e+01
1.475999999999999979e+01 9.942297237581291824e+01
1.477599999999999980e+01 9.968738205087467463e+01
1.479199999999999982e+01 9.996467541073441510e+01
1.480799999999999983e+01 1.002468219954594275e+02
1.482399999999999984e+01 1.005270452260191689e+02
1.483999999999999986e+01 1.008014502767957481e+02
1.485599999999999987e+01 1.010694085475271180e+02
1.487199999999999989e+01 1.013334410398155825e+02
1.488799999999999990e+01 1.015986116499900618e+02
1.490399999999999991e+01 1.018718037740418083e+02
1.491999999999999993e+01 1.021593343783378032e+02
1.493599999999999994e+01 1.024653437721577376e+02
1.495199999999999996e+01 1.027904949851615868e+02
1.496799999999999997e+01 1.031307736706807248e+02
1.498399999999999999e+01 1.034777178103871336e+02
1.500000000000000000e+01 1.038191993863657956e+02
1.501600000000000001e+01 1.041418332448110675e+02
1.503200000000000003e+01 1.044328958892870816e+02
1.504800000000000004e+01 1.046829958638158899e+02
1.506400000000000006e+01 1.048879739288198323e+02
1.508000000000000007e+01 1.050491812223485795e+02
1.509600000000000009e+01 1.051740861192276100e+02
1.511200000000000010e+01 1.052741890246486207e+02
1.512800000000000011e+01 1.053634735482021654e+02
1.514400000000000013e+01 1.054556288574796952e+02
1.516000000000000014e+01 1.055626151569713898e+02
1.517600000000000016e+01 1.056924813913999230e+02
1.519200000000000017e+01 1.058490610831025549e+02
1.520800000000000018e+01 1.060322912443347718e+02
1.522400000000000020e+01 1.062388968767469350e+02
1.524000000000000021e+01 1.064641257235040115e+02
1.525600000000000023e+01 1.067026585658730227e+02
1.527200000000000024e+01 1.069495059581866485e+02
1.528800000000000026e+01 1.072011385396764922e+02
1.530400000000000027e+01 1.074557218192413757e+02
1.532000000000000028e+01 1.077130088071236003e+02
1.533600000000000030e+01 1.079745632594465405e+02
1.535200000000000031e+01 1.082428397076691056e+02
1.536799999999999855e+01 1.085210617260668187e+02
1.538399999999999856e+01 1.088118079517594339e+02
1.539999999999999858e+01 1.091160122005964439e+02
1.541599999999999859e+01 1.094321861171770820e+02
1.543199999999999861e+01 1.097551151876033089e+02
1.544799999999999862e+01 1.100763263242797052e+02
1.546399999999999864e+01 1.103844390785874339e+02
1.547999999999999865e+01 1.106668413151461294e+02
1.549599999999999866e+01 1.109113914254537150e+02
1.551199999999999868e+01 1.111093219803534708e+02
1.552799999999999869e+01 1.112574645733863861e+02
1.554399999999999871e+01 1.113592676772939853e+02
1.555999999999999872e+01 1.114253097483598509e+02
1.557599999999999874e+01 1.114732856932074867e+02
1.559199999999999875e+01 1.115247331102361699e+02
1.560799999999999876e+01 1.116027088897372153e+02
1.562399999999999878e+01 1.117276877980538075e+02
1.563999999999999879e+01 1.119146807671538539e+02
1.565599999999999881e+01 1.121701206216807378e+02
1.567199999999999882e+01 1.124904955598741765e+02
1.568799999999999883e+01 1.128629749702555642e+02
1.570399999999999885e+01 1.132669698682003911e+02
1.571999999999999886e+01 1.136780438071696722e+02
1.573599999999999888e+01 1.140714899288014124e+02
1.575199999999999889e+01 1.144265796384206340e+02
1.576799999999999891e+01 1.147293756350795491e+02
1.578399999999999892e+01 1.149743435816112935e+02
1.579999999999999893e+01 1.151643598644464959e+02
1.581599999999999895e+01 1.153088038733537815e+02
1.583199999999999896e+01 1.154214047249267736e+02
1.584799999999999898e+01 1.155162441173147556e+02
1.586399999999999899e+01 1.156054685137447109e+02
1.587999999999999901e+01 1.156975646301879266e+02
1.589599999999999902e+01 1.157955312024980685e+02
1.591199999999999903e+01 1.158980686062996028e+02
1.592799999999999905e+01 1.160002077762654551e+02
1.594399999999999906e+01 1.160947684713839294e+02
1.595999999999999908e+01 1.161740569216062227e+02
1.597599999999999909e+01 1.162311581398464710e+02
1.599200000000000088e+01 1.162610668700071699e+02
