# r(Angstrom)	g(r)_ideal	J(r)_ideal	J(r)_broadened
4.647999999999999687e+00 5.520221688688404793e-01 5.812494260302325522e+00 6.472045200006156129e+00
4.663999999999999702e+00 5.954017441301681091e-01 6.312493809259476230e+00 6.529843903595475396e+00
4.679999999999999716e+00 6.147568945034193044e-01 6.562493608012627710e+00 6.599467103177771854e+00
4.695999999999999730e+00 6.396498858048320635e-01 6.874993349185687386e+00 6.678866105119888097e+00
4.711999999999999744e+00 5.486796622024877612e-01 5.937494295056326088e+00 6.765125306261619897e+00
4.727999999999999758e+00 5.793916896348286771e-01 6.312493975725356421e+00 6.854766689298211091e+00
4.743999999999999773e+00 6.951464295092839585e-01 7.624992772155597009e+00 6.944168159216251190e+00
4.759999999999999787e+00 6.678423123491059599e-01 7.374993056052518980e+00 7.030168739870202188e+00
4.775999999999999801e+00 8.095425637460514912e-01 8.999991582711967197e+00 7.110431673086726079e+00
4.791999999999999815e+00 5.528501229463865796e-01 6.187494251693584246e+00 7.183883311762267354e+00
4.807999999999999829e+00 6.157435881580402004e-01 6.937493597753409347e+00 7.250683342047038238e+00
4.823999999999999844e+00 7.218758906443226708e-01 8.187492494233618245e+00 7.312176583151766884e+00
4.839999999999999858e+00 5.857319268565548409e-01 6.687493909802300074e+00 7.370752509160576338e+00
4.855999999999999872e+00 6.634501853877211586e-01 7.624993101719863553e+00 7.429638775224269409e+00
4.871999999999999886e+00 5.996726851557269145e-01 6.937493764852034950e+00 7.492312828800677948e+00
4.887999999999999901e+00 6.601590287409486724e-01 7.687493135940076883e+00 7.562432761947971649e+00
4.903999999999999915e+00 6.771870600158054199e-01 7.937492958889620809e+00 7.643323073936308276e+00
4.919999999999999929e+00 6.304092998154208205e-01 7.437493445265515923e+00 7.737883546810739865e+00
4.935999999999999943e+00 6.000126506854283059e-01 7.124993761317127472e+00 7.848155564294777342e+00
4.951999999999999957e+00 6.536640513122153884e-01 7.812493203472219427e+00 7.975056721932496373e+00
4.967999999999999972e+00 6.598518055224812384e-01 7.937493139134343068e+00 8.118408737213393067e+00
4.983999999999999986e+00 6.091605991563675548e-01 7.374993666200600373e+00 8.276543471108467998e+00
5.000000000000000000e+00 6.770796952805959723e-01 8.249992960005991804e+00 8.446836053820724999e+00
5.016000000000000014e+00 6.421867776384293514e-01 7.874993322808077956e+00 8.625806027458601477e+00
5.032000000000000028e+00 7.596540654921997149e-01 9.374992101431780966e+00 8.809631859928268582e+00
5.048000000000000043e+00 8.303307589162627345e-01 1.031249136656525245e+01 8.994761362751686917e+00
5.064000000000000057e+00 7.500837240740602097e-01 9.374992200940159393e+00 9.178404152170353214e+00
5.080000000000000071e+00 7.453662319747469400e-01 9.374992249990961923e+00 9.358984994039474259e+00
5.096000000000000085e+00 7.209412886819148714e-01 9.124992503951339984e+00 9.536354805903821230e+00
5.112000000000000099e+00 7.802276153030613948e-01 9.937491887516735289e+00 9.711705473893186280e+00
5.128000000000000114e+00 8.290081004472052983e-01 1.062499138031738788e+01 9.887544797863117907e+00
5.144000000000000128e+00 7.172419515624164355e-01 9.249992542415499841e+00 1.006705184030608535e+01
5.160000000000000142e+00 6.790872859573070519e-01 8.812492939131809422e+00 1.025404552056359364e+01
5.176000000000000156e+00 8.759280755620414416e-01 1.143749089246285244e+01 1.045243220446964472e+01
5.192000000000000171e+00 8.134533223340058017e-01 1.068749154204979135e+01 1.066576061686320465e+01
5.208000000000000185e+00 8.604692075296823672e-01 1.137499105319784931e+01 1.089715669032327838e+01
5.224000000000000199e+00 7.518298157161569240e-01 9.999992182785078398e+00 1.114872674085434490e+01
5.240000000000000213e+00 7.799374925233979461e-01 1.043749189053328763e+01 1.142154440690869066e+01
5.256000000000000227e+00 8.169732890037810780e-01 1.099999150545049709e+01 1.171536370638475333e+01
5.272000000000000242e+00 8.212494731085046018e-01 1.112499146098820724e+01 1.202882185670777382e+01
5.288000000000000256e+00 1.077682612975418674e+00 1.468748879470302704e+01 1.235941268033248974e+01
5.304000000000000270e+00 7.794620734192226896e-01 1.068749189547646772e+01 1.270404652011046132e+01
5.320000000000000284e+00 9.197688223909314953e-01 1.268749043662508136e+01 1.305934244478923389e+01
5.336000000000000298e+00 1.026854990069449691e+00 1.424998932318737310e+01 1.342235708414145634e+01
5.352000000000000313e+00 1.043108840665699422e+00 1.456248915418687595e+01 1.379080550564212082e+01
5.368000000000000327e+00 1.019099021586102216e+00 1.431248940383057011e+01 1.416346309597194875e+01
5.384000000000000341e+00 1.017474777360236393e+00 1.437498942071905894e+01 1.454035627821115106e+01
5.400000000000000355e+00 1.033442369691241813e+00 1.468748925469446931e+01 1.492227871276101503e+01
5.416000000000000369e+00 1.031717064775095061e+00 1.474998927263372117e+01 1.531064024679448288e+01
5.432000000000000384e+00 1.047377992280756898e+00 1.506248910979798161e+01 1.570677621631599763e+01
5.448000000000000398e+00 1.162208395056371968e+00 1.681248791583865199e+01 1.611133727025942619e+01
5.464000000000000412e+00 1.099574125595123686e+00 1.599998856708421435e+01 1.652384478310197125e+01
5.480000000000000426e+00 1.178565963570938235e+00 1.724998774575938043e+01 1.694224320523109029e+01
5.496000000000000441e+00 1.158977835067754869e+00 1.706248794942899849e+01 1.736262583058804410e+01
5.512000000000000455e+00 1.072065282161744904e+00 1.587498885310955465e+01 1.777949597492687417e+01
5.528000000000000469e+00 1.258899673607171588e+00 1.874998691048300614e+01 1.818622741219959593e+01
5.544000000000000483e+00 1.305881685325857688e+00 1.956248642198369581e+01 1.857540744066137606e+01
5.560000000000000497e+00 1.385488170568069499e+00 2.087498559426844480e+01 1.893987485799294035e+01
5.576000000000000512e+00 1.249692140470163526e+00 1.893748700621904035e+01 1.927327388213705817e+01
5.592000000000000526e+00 1.377878405399223682e+00 2.099998567339132194e+01 1.957069711566497361e+01
5.608000000000000540e+00 1.321097722421993970e+00 2.024998626377344735e+01 1.982902180578305362e+01
5.624000000000000554e+00 1.370351632399727126e+00 2.112498575165160730e+01 2.004692265846052024e+01
5.639999999999999680e+00 1.229553918643264687e+00 1.906248721560831072e+01 2.022484279853952316e+01
5.655999999999999694e+00 1.427043280431950389e+00 2.224998516219528355e+01 2.036431785344264611e+01
5.671999999999999709e+00 1.319354490594083051e+00 2.068748628189874594e+01 2.046792325210051189e+01
5.687999999999999723e+00 1.232670961776828111e+00 1.943748718319836044e+01 2.053866849548986906e+01
5.703999999999999737e+00 1.414950895232234940e+00 2.243748528792759345e+01 2.057989802619313124e+01
5.719999999999999751e+00 1.250272216590081698e+00 1.993748700018727149e+01 2.059497745157133863e+01
5.735999999999999766e+00 1.332949749219366931e+00 2.137498614054127088e+01 2.058738199076836040e+01
5.751999999999999780e+00 1.341047936284406994e+00 2.162498605633944848e+01 2.056061350451547654e+01
5.767999999999999794e+00 1.244967397640899032e+00 2.018748705534500942e+01 2.051798982551845185e+01
5.783999999999999808e+00 1.234256048950551188e+00 2.012498716671727905e+01 2.046269398643593718e+01
5.799999999999999822e+00 1.257951552605662604e+00 2.062498692034117198e+01 2.039763358879324073e+01
5.815999999999999837e+00 1.175219157517092272e+00 1.937498778055805104e+01 2.032527598007318659e+01
5.831999999999999851e+00 1.206482184924719148e+00 1.999998745549827817e+01 2.024771720056595825e+01
5.847999999999999865e+00 1.304879725273458302e+00 2.174998643240186169e+01 2.016649431187801156e+01
5.863999999999999879e+00 1.197079732301141952e+00 2.006248755326098632e+01 2.008258848219536219e+01
5.879999999999999893e+00 1.164611209962200356e+00 1.962498789085523754e+01 1.999666109047032236e+01
5.895999999999999908e+00 1.191498621570763250e+00 2.018748761129124247e+01 1.990878010575577761e+01
5.911999999999999922e+00 1.159375730430142637e+00 1.974998794529173196e+01 1.981860282657120820e+01
5.927999999999999936e+00 1.116634420730491239e+00 1.912498838969827730e+01 1.972522568085701167e+01
5.943999999999999950e+00 1.121519563820611687e+00 1.931248833890454009e+01 1.962777903111619793e+01
5.959999999999999964e+00 1.093845756530738900e+00 1.893748862664541122e+01 1.952532556351711079e+01
5.975999999999999979e+00 1.134676038399852871e+00 1.974998820210866768e+01 1.941759141755106910e+01
5.991999999999999993e+00 1.232200741453726378e+00 2.156248718808692999e+01 1.930512548224446334e+01
6.008000000000000007e+00 1.119068541364943936e+00 1.968748836438988903e+01 1.918979551789984583e+01
6.024000000000000021e+00 1.123733107923071906e+00 1.987498831588873571e+01 1.907434417570998875e+01
6.040000000000000036e+00 9.771852497955909600e-01 1.737498983963281063e+01 1.896239741693206682e+01
6.056000000000000050e+00 9.475530708242493327e-01 1.693749014773593586e+01 1.885808902841121082e+01
6.072000000000000064e+00 1.064299572133188265e+00 1.912498893385405552e+01 1.876506688327870620e+01
6.088000000000000078e+00 1.013734719628406333e+00 1.831248945960671293e+01 1.868640321602613596e+01
6.104000000000000092e+00 1.029077606924017729e+00 1.868748930007726372e+01 1.862415436307726324e+01
6.120000000000000107e+00 9.860425002666500793e-01 1.799998974753900782e+01 1.857914571012883442e+01
6.136000000000000121e+00 9.945305804658515214e-01 1.824998965928327266e+01 1.855144383004979503e+01
6.152000000000000135e+00 1.070681804926059799e+00 1.974998886749433424e+01 1.854039686188994907e+01
6.168000000000000149e+00 1.021315429445904588e+00 1.893748938078580935e+01 1.854496922644236889e+01
6.184000000000000163e+00 9.087330533292280466e-01 1.693749055137004689e+01 1.856384248727790620e+01
6.200000000000000178e+00 9.474165308326730761e-01 1.774999014915558604e+01 1.859579390382701192e+01
6.216000000000000192e+00 9.724149052624350142e-01 1.831248988923273657e+01 1.863927279612312304e+01
6.232000000000000206e+00 1.030162423249014969e+00 1.949998928879827886e+01 1.869267999391443524e+01
6.248000000000000220e+00 9.591947885688958397e-01 1.824999002669018111e+01 1.875434189785505978e+01
6.264000000000000234e+00 1.065418181950190668e+00 2.037498892222365754e+01 1.882241926912624663e+01
6.280000000000000249e+00 9.591990318077338040e-01 1.843749002664588232e+01 1.889512897595857410e+01
6.296000000000000263e+00 8.993347228629617884e-01 1.737499064909039248e+01 1.897080717283327900e+01
6.312000000000000277e+00 9.559352457104066669e-01 1.856249006058115825e+01 1.904801605876718185e+01
6.328000000000000291e+00 1.098416848393506173e+00 2.143748857911733197e+01 1.912575013322737050e+01
6.344000000000000306e+00 9.622470808875536186e-01 1.887498999495331375e+01 1.920368850116340909e+01
6.360000000000000320e+00 9.225390678109787190e-01 1.818749040782150317e+01 1.928225446020339362e+01
6.376000000000000334e+00 1.009390869045760919e+00 1.999998950477225890e+01 1.936265792895371973e+01
6.392000000000000348e+00 9.666810280447661885e-01 1.924998994885081061e+01 1.944703423281805854e+01
6.408000000000000362e+00 9.837201337193725026e-01 1.968748977168582925e+01 1.953791984287906658e+01
6.424000000000000377e+00 1.053403233921573978e+00 2.118748904714999171e+01 1.963819675433645529e+01
6.440000000000000391e+00 8.966692529468276440e-01 1.812499067680466069e+01 1.975032557579820747e+01
6.456000000000000405e+00 9.476101173925844945e-01 1.924999014714305190e+01 1.987587397435851244e+01
6.472000000000000419e+00 9.123159418688728817e-01 1.862499051411669271e+01 2.001501717624228505e+01
6.488000000000000433e+00 9.900740930466492840e-01 2.031248970562030820e+01 2.016638046384626293e+01
6.504000000000000448e+00 9.033607520706029570e-01 1.862499060722933564e+01 2.032725737113892350e+01
6.520000000000000462e+00 1.073892543035178004e+00 2.224998883411022277e+01 2.049378400741800377e+01
6.536000000000000476e+00 1.041625033989756366e+00 2.168748916961492057e+01 2.066167919591254432e+01
6.552000000000000490e+00 1.012646679588196763e+00 2.118748947091987844e+01 2.082701189010001031e+01
6.568000000000000504e+00 1.025554702218840042e+00 2.156248933670660861e+01 2.098669119496644697e+01
6.584000000000000519e+00 9.436632952808156061e-01 1.993749018818040142e+01 2.113898728828528206e+01
6.600000000000000533e+00 9.861953748420363430e-01 2.093748974594933898e+01 2.128348327924266670e+01
6.616000000000000547e+00 1.042953705297621436e+00 2.224998915579974224e+01 2.142109427136108124e+01
6.632000000000000561e+00 1.058336117595414461e+00 2.268748899585992262e+01 2.155350950652386288e+01
6.648000000000000576e+00 1.003922310360311432e+00 2.162498956163180353e+01 2.168278680907828715e+01
6.664000000000000590e+00 9.442430683595909313e-01 2.043749018215164881e+01 2.181094322288657494e+01
6.679999999999999716e+00 1.034559817520821934e+00 2.249998924307603332e+01 2.193975919574484834e+01
6.695999999999999730e+00 9.066390146287401919e-01 1.981249057314355255e+01 2.207016755154273824e+01
6.711999999999999744e+00 1.093033219430531000e+00 2.399998863509350855e+01 2.220271102100339888e+01
6.727999999999999758e+00 1.019850630335069619e+00 2.249998939601609038e+01 2.233742008834467896e+01
6.743999999999999773e+00 1.003739254937336289e+00 2.224998956353479684e+01 2.247406029713424402e+01
6.759999999999999787e+00 1.041085872437873316e+00 2.318748917522074748e+01 2.261233619449346932e+01
6.775999999999999801e+00 1.038968023943148022e+00 2.324998919724141899e+01 2.275217749728368233e+01
6.791999999999999815e+00 9.951618286771898303e-01 2.237498965271919715e+01 2.289344013248418719e+01
6.807999999999999829e+00 9.462220192124597418e-01 2.137499016157602227e+01 2.303624373541410009e+01
6.823999999999999844e+00 1.040925871354194454e+00 2.362498917688462541e+01 2.318065896014212157e+01
6.839999999999999858e+00 1.030579932488655759e+00 2.349998928445631208e+01 2.332696908586152418e+01
6.855999999999999872e+00 1.047600380692255584e+00 2.399998910748558600e+01 2.347530489347505522e+01
6.871999999999999886e+00 1.067166763092581405e+00 2.456248890404222252e+01 2.362598044786274443e+01
6.887999999999999901e+00 1.010860829639715908e+00 2.337498948948848465e+01 2.377909512020596594e+01
6.903999999999999915e+00 9.954196334352005682e-01 2.312498965003911167e+01 2.393457941053104321e+01
6.919999999999999929e+00 1.017600829611952085e+00 2.374998941940840425e+01 2.409228851039037878e+01
6.935999999999999943e+00 1.028904771603907253e+00 2.412498930187501855e+01 2.425146129985384746e+01
6.951999999999999957e+00 1.053360494228501310e+00 2.481248904759381091e+01 2.441117726572519331e+01
6.967999999999999972e+00 1.037964054212419329e+00 2.456248920768021549e+01 2.457015788071642248e+01
6.983999999999999986e+00 1.004294188783245945e+00 2.387498955776505483e+01 2.472706100692176889e+01
7.000000000000000000e+00 1.104389884163757163e+00 2.637498851701176861e+01 2.488049769254621779e+01
7.016000000000000014e+00 1.005574366119302399e+00 2.412498954445495514e+01 2.502943020694627663e+01
7.032000000000000028e+00 1.120294163677140631e+00 2.699998835164538846e+01 2.517317012871264481e+01
7.048000000000000043e+00 1.058420194519728019e+00 2.562498899498536531e+01 2.531109179744709081e+01
7.064000000000000057e+00 1.015083496509322281e+00 2.468748944558260305e+01 2.544307593742676943e+01
7.080000000000000071e+00 9.618943701270060709e-01 2.349998999862085824e+01 2.556861553923331343e+01
7.096000000000000085e+00 1.054336354409481480e+00 2.587498903744729617e+01 2.568723014711071784e+01
7.112000000000000099e+00 1.085091416512336426e+00 2.674998871766954878e+01 2.579829335119181621e+01
7.128000000000000114e+00 1.118083915758500524e+00 2.768748837462674928e+01 2.590100095478744180e+01
7.144000000000000128e+00 1.030165547911970458e+00 2.562498928876580351e+01 2.599472896541865907e+01
7.160000000000000142e+00 1.038073512011452593e+00 2.593748920654190471e+01 2.607892323604216500e+01
7.176000000000000156e+00 1.028469104284436941e+00 2.581248930640452954e+01 2.615358737458577565e+01
7.192000000000000171e+00 1.073481582969431081e+00 2.706248883838291874e+01 2.621892921392394271e+01
7.208000000000000185e+00 1.041571180624875526e+00 2.637498917017492417e+01 2.627548807980377887e+01
7.224000000000000199e+00 9.607874982322163193e-01 2.443749001012993816e+01 2.632420850210574770e+01
7.240000000000000213e+00 1.108222927956415971e+00 2.831248847715736972e+01 2.636606695906825948e+01
7.256000000000000227e+00 1.003480020693215069e+00 2.574998956623018032e+01 2.640249628702837725e+01
7.272000000000000242e+00 1.047567627913343236e+00 2.699998910782628769e+01 2.643535031730433360e+01
7.288000000000000256e+00 1.021244435426562625e+00 2.643748938152365469e+01 2.646684652799985216e+01
7.304000000000000270e+00 1.060042127097229558e+00 2.756248897812181298e+01 2.649966027678216562e+01
7.320000000000000284e+00 9.572908204511220154e-01 2.499999004648670820e+01 2.653685491188870671e+01
7.336000000000000298e+00 1.029369195251692570e+00 2.699998929704577222e+01 2.658120255121587761e+01
7.352000000000000313e+00 1.020148805910084056e+00 2.687498939291582545e+01 2.663522503868704305e+01
7.368000000000000327e+00 9.259614367500804688e-01 2.449999037223631504e+01 2.670024366198507693e+01
7.384000000000000341e+00 1.067772041295407481e+00 2.837498889774892064e+01 2.677631505272472623e+01
7.400000000000000355e+00 9.507550985823330914e-01 2.537499011444266017e+01 2.686175795007719103e+01
7.416000000000000369e+00 9.793003682270066124e-01 2.624998981764098716e+01 2.695329731977676602e+01
7.432000000000000384e+00 1.051702413222149746e+00 2.831248906483369865e+01 2.704607107839867552e+01
7.448000000000000398e+00 9.870851315905904144e-01 2.668748973669848112e+01 2.713442979106655883e+01
7.464000000000000412e+00 1.049609258766327269e+00 2.849998908659737040e+01 2.721252045054549029e+01
7.480000000000000426e+00 9.649059238089867652e-01 2.631248996730830214e+01 2.727501354045238102e+01
7.496000000000000441e+00 1.033820451941154683e+00 2.831248925076331346e+01 2.731820094486589312e+01
7.512000000000000455e+00 1.024876316567770784e+00 2.818748934376057136e+01 2.734027067512457521e+01
7.528000000000000469e+00 9.775311390141189216e-01 2.699998983603665437e+01 2.734217284504599377e+01
7.544000000000000483e+00 1.086049835438205324e+00 3.012498870770374637e+01 2.732754779046138793e+01
7.560000000000000497e+00 9.580548197635520014e-01 2.668749003854312107e+01 2.730226007534429300e+01
7.576000000000000512e+00 9.428412949830095036e-01 2.637499019672738854e+01 2.727357254054412294e+01
7.592000000000000526e+00 9.944917889122233401e-01 2.793748965968633513e+01 2.724940864093187542e+01
7.608000000000000540e+00 9.371420764989889518e-01 2.643749025598494029e+01 2.723683453108456831e+01
7.624000000000000554e+00 8.559965791238397514e-01 2.424999109970286071e+01 2.724113600180585948e+01
7.640000000000000568e+00 9.864287085387746234e-01 2.806248974352288883e+01 2.726480206496174574e+01
7.656000000000000583e+00 9.144890556201394904e-01 2.612499049152148345e+01 2.730762279637035306e+01
7.672000000000000597e+00 9.607878046051568921e-01 2.756249001012681887e+01 2.736646301044412866e+01
7.687999999999999723e+00 9.741496370933829807e-01 2.806248987119614924e+01 2.743655579765986730e+01
7.703999999999999737e+00 9.420197824220408744e-01 2.724999020526821525e+01 2.751207065888405623e+01
7.719999999999999751e+00 9.295124878644599464e-01 2.699999033531479142e+01 2.758756809541442223e+01
7.735999999999999766e+00 1.022095650631709596e+00 2.981248937267342924e+01 2.765890255649721396e+01
7.751999999999999780e+00 9.752023877159644583e-01 2.856248986024964154e+01 2.772382191880800661e+01
7.767999999999999794e+00 9.350618261050993585e-01 2.749999027761423065e+01 2.778229213925297714e+01
7.783999999999999808e+00 9.672007637237025612e-01 2.856248994344718994e+01 2.783620047000058761e+01
7.799999999999999822e+00 8.409879559281709938e-01 2.493749125575655867e+01 2.788881440231889286e+01
7.815999999999999837e+00 1.024369896113481060e+00 3.049998934902616554e+01 2.794402888561121401e+01
7.831999999999999851e+00 8.738502428912471309e-01 2.612499091406731111e+01 2.800559564064322515e+01
7.847999999999999865e+00 8.869470591662578229e-01 2.662499077789179580e+01 2.807680585567042542e+01
7.863999999999999879e+00 9.642108886275142510e-01 2.906248997453489835e+01 2.816003732700569628e+01
7.879999999999999893e+00 9.892115245908587040e-01 2.993748971458862584e+01 2.825640079702264629e+01
7.895999999999999908e+00 9.214458623199857090e-01 2.799999041918746201e+01 2.836628112740492114e+01
7.911999999999999922e+00 8.562681984208746488e-01 2.612499109687852794e+01 2.848887208081157141e+01
7.927999999999999936e+00 9.242235059049603851e-01 2.831249039030724646e+01 2.862278246938802084e+01
7.943999999999999950e+00 9.936569613889025820e-01 3.056248966836632164e+01 2.876606804998814937e+01
7.959999999999999964e+00 9.046643564845616714e-01 2.793749059367515741e+01 2.891630831819541214e+01
7.975999999999999979e+00 9.534478475281881193e-01 2.956249008644427789e+01 2.907095998779160340e+01
7.991999999999999993e+00 8.813728390728381434e-01 2.743749083585216297e+01 2.922779205041837258e+01
8.007999999999999119e+00 9.898358148225910869e-01 3.093748970809802401e+01 2.938495520163699481e+01
8.023999999999999133e+00 9.141909964429080215e-01 2.868749049462040190e+01 2.954135194250866547e+01
8.039999999999999147e+00 1.031566763464578873e+00 3.249998927419708394e+01 2.969687897161022150e+01
8.055999999999999162e+00 9.267018350458998688e-01 2.931249036453718659e+01 2.985200397416657125e+01
8.071999999999999176e+00 9.151593946959962755e-01 2.906249048455213568e+01 3.000799428711279049e+01
8.087999999999999190e+00 9.350658374727687239e-01 2.981249027757369774e+01 3.016621617664034360e+01
8.103999999999999204e+00 8.903731910951560025e-01 2.849999074226781559e+01 3.032785701783235766e+01
8.119999999999999218e+00 9.977262630387456754e-01 3.206248962605576480e+01 3.049360277170688960e+01
8.135999999999999233e+00 9.647472762426880788e-01 3.112498996895849146e+01 3.066349503042560087e+01
8.151999999999999247e+00 9.223710283906028096e-01 2.987499040956797103e+01 3.083683051197005653e+01
8.167999999999999261e+00 9.226051584348007317e-01 2.999999040713467124e+01 3.101301994764528303e+01
8.183999999999999275e+00 1.016645118017729166e+00 3.318748942934404766e+01 3.119125456826533593e+01
8.199999999999999289e+00 9.478394583396233530e-01 3.106249014475825376e+01 3.137132986468823503e+01
8.215999999999999304e+00 9.840450916563550088e-01 3.237498976830750763e+01 3.155366123220709795e+01
8.231999999999999318e+00 9.196692108034096869e-01 3.037499043766065654e+01 3.173954237543645007e+01
8.247999999999999332e+00 9.632293284577800874e-01 3.193748998474015366e+01 3.193060681286217317e+01
8.263999999999999346e+00 9.914239544913457935e-01 3.299998969158492201e+01 3.212864454557520588e+01
8.279999999999999361e+00 9.445757842945932126e-01 3.156249017869366469e+01 3.233511573710563880e+01
8.295999999999999375e+00 9.614314364503750987e-01 3.224999000343331090e+01 3.255061689766780120e+01
8.311999999999999389e+00 9.410289715016724177e-01 3.168749021557085044e+01 3.277438746810095438e+01
8.327999999999999403e+00 9.817913300426587275e-01 3.318748979174094416e+01 3.300453319437283994e+01
8.343999999999999417e+00 9.485598611196257579e-01 3.218749013726717578e+01 3.323781735527011705e+01
8.359999999999999432e+00 1.049517246122768421e+00 3.574998908755576821e+01 3.347075451541247304e+01
8.375999999999999446e+00 9.340146084779883395e-01 3.193749028850259464e+01 3.369966475580667975e+01
8.391999999999999460e+00 1.043349418138249662e+00 3.581248915168524150e+01 3.392182068133005401e+01
8.407999999999999474e+00 9.849643926284047390e-01 3.393748975874823515e+01 3.413570967916318466e+01
8.423999999999999488e+00 9.938757191731313334e-01 3.437498966609178552e+01 3.434160370869454937e+01
8.439999999999999503e+00 1.056718513089215827e+00 3.668748901267960605e+01 3.454110486221681242e+01
8.455999999999999517e+00 1.004301674901075581e+00 3.499998955768705855e+01 3.473715074393935254e+01
8.471999999999999531e+00 9.236868438086974775e-01 3.231249039588796279e+01 3.493323542554963268e+01
8.487999999999999545e+00 9.611454792568283612e-01 3.374999000640674751e+01 3.513276670977499805e+01
8.503999999999999559e+00 9.929963085270844259e-01 3.499998967523662685e+01 3.533845676216348863e+01
8.519999999999999574e+00 1.065232070570846901e+00 3.768748892415857910e+01 3.555213608225759714e+01
8.535999999999999588e+00 9.855651202840232106e-01 3.499998975250096578e+01 3.577464212253270404e+01
8.551999999999999602e+00 1.034481524474776037e+00 3.687498924389050359e+01 3.600581142887448038e+01
8.567999999999999616e+00 9.869511197448140871e-01 3.531248973809177727e+01 3.624490293106494221e+01
8.583999999999999631e+00 9.989381212391501563e-01 3.587498961345589521e+01 3.649050265381413283e+01
8.599999999999999645e+00 1.024699893967720099e+00 3.693748934559461361e+01 3.674097067479935674e+01
8.615999999999999659e+00 1.024352486844886778e+00 3.706248934920706262e+01 3.699418813155888586e+01
8.631999999999999673e+00 1.025721621385954796e+00 3.724998933497175813e+01 3.724766953529039881e+01
8.647999999999999687e+00 1.061366562448740058e+00 3.868748896434976103e+01 3.749839382337067661e+01
8.663999999999999702e+00 9.788673647401977540e-01 3.581248982214289356e+01 3.774267601790012350e+01
8.679999999999999716e+00 1.043343078592283257e+00 3.831248915175196146e+01 3.797684448448024597e+01
8.695999999999999730e+00 1.070031130201407610e+00 3.943748887425917360e+01 3.819691022271532432e+01
8.711999999999999744e+00 1.025555277064254867e+00 3.793748933670175916e+01 3.839969553277665426e+01
8.727999999999999758e+00 1.021798668535851107e+00 3.793748937576142310e+01 3.858286311850320516e+01
8.743999999999999773e+00 1.147207350011217430e+00 4.274998807181282956e+01 3.874589395583515028e+01
8.759999999999999787e+00 1.004320614595841432e+00 3.756248955749025242e+01 3.889015952883401894e+01
8.775999999999999801e+00 1.062266700081581083e+00 3.987498895499128793e+01 3.901920214426221634e+01
8.791999999999999815e+00 1.023566169882747179e+00 3.856248935738271655e+01 3.913848287434144879e+01
8.807999999999999829e+00 1.044644651554317294e+00 3.949998913821929847e+01 3.925488218454806599e+01
8.823999999999999844e+00 1.019449622314114956e+00 3.868748940018403459e+01 3.937567952741036237e+01
8.839999999999999858e+00 1.050223092831219063e+00 3.999998908021517963e+01 3.950806723064857806e+01
8.855999999999999872e+00 1.007190489929427502e+00 3.849998952765143656e+01 3.965781438965080952e+01
8.871999999999999886e+00 1.008448450883491443e+00 3.868748951457055796e+01 3.982882645059854809e+01
8.887999999999999901e+00 1.038910182760604650e+00 3.999998919784346896e+01 4.002244150807099743e+01
8.903999999999999915e+00 1.012535250775657536e+00 3.912498947207701860e+01 4.023740856868260352e+01
8.919999999999999929e+00 1.052421215222230977e+00 4.081248905736092070e+01 4.046975370289853657e+01
8.935999999999999943e+00 1.002084608360292561e+00 3.899998958073948785e+01 4.071385459400681839e+01
8.951999999999999957e+00 1.086515058475900242e+00 4.243748870286741237e+01 4.096250615601283585e+01
8.967999999999999972e+00 1.117719793225236735e+00 4.381248837841315691e+01 4.120791743285413133e+01
8.983999999999999986e+00 9.882276966972760590e-01 3.887498972481694892e+01 4.144257075187737627e+01
9.000000000000000000e+00 1.095537377368398069e+00 4.324998860905644449e+01 4.165961550985768724e+01
9.016000000000000014e+00 1.049059119351512637e+00 4.156248909231819511e+01 4.185347756145242926e+01
9.032000000000000028e+00 1.061065122930339832e+00 4.218748896748494559e+01 4.202030280159157627e+01
9.048000000000000043e+00 1.088643655080694161e+00 4.343748868073517144e+01 4.215833736393967968e+01
9.064000000000000057e+00 1.069194960619964663e+00 4.281248888295264265e+01 4.226778461363527839e+01
9.080000000000000071e+00 1.066985566073806568e+00 4.287498890592687673e+01 4.235103429397295116e+01
9.096000000000000085e+00 1.084933858478483559e+00 4.374998871930752387e+01 4.241230049557312043e+01
9.112000000000000099e+00 1.031704124834697422e+00 4.174998927276792671e+01 4.245675995150870108e+01
9.128000000000000114e+00 1.068105950549182559e+00 4.337498889427664750e+01 4.249034421348142843e+01
9.144000000000000128e+00 9.984232393784284731e-01 4.068748961880858417e+01 4.251877427885101923e+01
9.160000000000000142e+00 1.053014623259854510e+00 4.306248905119007730e+01 4.254699185836248887e+01
9.176000000000000156e+00 1.006701643922712774e+00 4.131248953273465219e+01 4.257856105969160865e+01
9.192000000000000171e+00 9.849876696881821880e-01 4.056248975850674299e+01 4.261586537291535137e+01
9.208000000000000185e+00 1.075338285494749746e+00 4.443748881907781367e+01 4.265980601690851159e+01
9.224000000000000199e+00 1.112305033410543986e+00 4.612498843471228582e+01 4.271042759990893245e+01
9.239999999999998437e+00 9.582589096514154692e-01 3.987499003642087558e+01 4.276744820235560240e+01
9.255999999999998451e+00 1.061220603785171468e+00 4.431248896586878061e+01 4.282996729258624669e+01
9.271999999999998465e+00 1.009829266599384434e+00 4.231248950021325328e+01 4.289736636173051920e+01
