# r(Angstrom)	g(r)_ideal	J(r)_ideal	J(r)_broadened
9.160000000000000142e+00 1.005410864967645868e+00 3.868749016355102555e+01 3.979529529188447157e+01
9.176000000000000156e+00 1.043991055134528390e+00 4.031248978610263123e+01 3.993411769343648388e+01
9.192000000000000171e+00 1.025843137395953786e+00 3.974998996365221160e+01 4.005356876674844813e+01
9.208000000000000185e+00 1.104256563736638386e+00 4.293748919649289775e+01 4.014993510896746898e+01
9.224000000000000199e+00 1.017135964623725686e+00 3.968749004883778753e+01 4.022227644181619155e+01
9.239999999999998437e+00 1.063100105057419142e+00 4.162498959914778851e+01 4.027247863053280241e+01
9.255999999999998451e+00 1.068972310545066362e+00 4.199998954169790011e+01 4.030536530333537826e+01
9.271999999999998465e+00 9.891943311604470823e-01 3.899999032220541295e+01 4.032795804712466037e+01
9.287999999999998479e+00 9.573529638817301901e-01 3.787499063372788299e+01 4.034842231219314357e+01
9.303999999999998494e+00 1.034355533033963104e+00 4.106248988036924885e+01 4.037536111062016886e+01
9.319999999999998508e+00 1.052772596141060557e+00 4.193748970018706501e+01 4.041613461441880872e+01
9.335999999999998522e+00 1.008513939006892457e+00 4.031249013319251873e+01 4.047621000864921825e+01
9.351999999999998536e+00 9.380616293704735487e-01 3.762499082246292659e+01 4.055848067253687361e+01
9.367999999999998550e+00 9.519422174658696001e-01 3.831249068666260627e+01 4.066301832380223402e+01
9.383999999999998565e+00 1.038461498789513326e+00 4.193748984020101744e+01 4.078761222292883559e+01
9.399999999999998579e+00 9.979124742028359085e-01 4.043749023691151478e+01 4.092822990925129290e+01
9.415999999999998593e+00 1.046786445822309730e+00 4.256248975875233498e+01 4.107995323850426672e+01
9.431999999999998607e+00 1.058557227946996360e+00 4.318748964359392062e+01 4.123774388529149348e+01
9.447999999999998622e+00 9.984857201293740880e-01 4.087499023130321518e+01 4.139728391674118768e+01
9.463999999999998636e+00 1.001198775519981599e+00 4.112499020476026601e+01 4.155509565691812668e+01
9.479999999999998650e+00 9.947891605746265187e-01 4.099999026746920805e+01 4.170859006004106817e+01
9.495999999999998664e+00 9.884170232628263220e-01 4.087499032981050817e+01 4.185583482933287769e+01
9.511999999999998678e+00 1.018232355618124307e+00 4.224999003811250731e+01 4.199520186540542710e+01
9.527999999999998693e+00 1.037333566517425920e+00 4.318748985123527007e+01 4.212502150254519506e+01
9.543999999999998707e+00 1.035354592603276558e+00 4.324998987059637301e+01 4.224371228326863559e+01
9.559999999999998721e+00 9.901390211566700739e-01 4.149999031296336227e+01 4.234964771972229869e+01
9.575999999999998735e+00 1.023987909716800315e+00 4.306248998180241472e+01 4.244125902319495935e+01
9.591999999999998749e+00 1.033905783244413845e+00 4.362498988477096873e+01 4.251754365915871148e+01
9.607999999999998764e+00 9.566496117180525172e-01 4.049999064060683907e+01 4.257821284690741948e+01
9.623999999999998778e+00 1.028513105457955046e+00 4.368748993753101217e+01 4.262376760283778765e+01
9.639999999999998792e+00 1.045633154461026448e+00 4.456248977003513545e+01 4.265543187082692356e+01
9.655999999999998806e+00 9.983206925646822549e-01 4.268749023291784539e+01 4.267565670538902367e+01
9.671999999999998820e+00 9.673405368796429427e-01 4.149999053601332832e+01 4.268752421443642930e+01
9.687999999999998835e+00 9.815723581433939415e-01 4.224999039677597779e+01 4.269457938942280606e+01
9.703999999999998849e+00 1.007283101988571739e+00 4.349999014523348961e+01 4.270077417866495750e+01
9.719999999999998863e+00 9.924297924175571328e-01 4.299999029055108934e+01 4.271011934521323639e+01
9.735999999999998877e+00 9.877328362685420249e-01 4.293749033650509261e+01 4.272663928086580398e+01
9.751999999999998892e+00 9.558336904843802717e-01 4.168749064858998565e+01 4.275399440006891183e+01
9.767999999999998906e+00 9.541332846721023442e-01 4.174999066522634905e+01 4.279560108411934038e+01
9.783999999999998920e+00 9.624046084725490502e-01 4.224999058430326215e+01 4.285472403766613780e+01
9.799999999999998934e+00 1.000416513818716879e+00 4.406249021241403341e+01 4.293436110806765527e+01
9.815999999999998948e+00 9.533111745936677650e-01 4.212499067326833568e+01 4.303730227942494935e+01
9.831999999999998963e+00 1.016471981332615071e+00 4.506249005533476293e+01 4.316607982754695172e+01
9.847999999999998977e+00 9.148055611588934433e-01 4.068749104999032085e+01 4.332236435798814256e+01
9.863999999999998991e+00 9.902780989081453322e-01 4.418749031160190555e+01 4.350646176975863710e+01
9.879999999999999005e+00 9.577543087661207766e-01 4.287499062980006670e+01 4.371697313019411979e+01
9.895999999999999019e+00 9.421350991450846424e-01 4.231249078261110697e+01 4.395009266271087256e+01
9.911999999999999034e+00 9.377088130889870143e-01 4.224999082591514110e+01 4.419944167154203285e+01
9.927999999999999048e+00 9.803171198875930692e-01 4.431249040905473890e+01 4.445670292203243434e+01
9.943999999999999062e+00 1.059858769702246128e+00 4.806248963085988635e+01 4.471207145257837823e+01
9.959999999999999076e+00 9.616637655914939131e-01 4.374999059155157255e+01 4.495535670157895680e+01
9.975999999999999091e+00 1.017465805490752162e+00 4.643749004561155402e+01 4.517747927904047600e+01
9.991999999999999105e+00 1.041510319249046690e+00 4.768748981037177259e+01 4.537171870175060207e+01
1.000799999999999912e+01 9.783138173030397899e-01 4.493749042865560028e+01 4.553437468840233748e+01
1.002399999999999913e+01 1.002319577285521346e+00 4.618749019379522736e+01 4.566527487771587346e+01
1.003999999999999915e+01 1.000479478718732107e+00 4.624999021179713310e+01 4.576796173815343138e+01
1.005599999999999916e+01 9.999937074187206232e-01 4.637499021655019504e+01 4.584859045766702934e+01
1.007199999999999918e+01 1.015627034945463247e+00 4.724999006359976050e+01 4.591548029325508651e+01
1.008799999999999919e+01 9.628588689444197435e-01 4.493749057986060080e+01 4.597765121292895429e+01
1.010399999999999920e+01 9.571419975990355100e-01 4.481249063579147673e+01 4.604382069261539101e+01
1.011999999999999922e+01 9.700863544483910861e-01 4.556249050914801302e+01 4.612135192580261389e+01
1.013599999999999923e+01 9.312103644230947941e-01 4.387499088949177661e+01 4.621566119113310833e+01
1.015199999999999925e+01 1.001005708777985781e+00 4.731249020665048022e+01 4.632936147418612904e+01
1.016799999999999926e+01 1.029494076283318016e+00 4.881248992793229036e+01 4.646275790920863358e+01
1.018399999999999928e+01 9.395354126674322348e-01 4.468749080804433760e+01 4.661380929559034314e+01
1.019999999999999929e+01 9.680281544913119651e-01 4.618749052928577470e+01 4.677836897002961081e+01
1.021599999999999930e+01 9.741390498335890102e-01 4.662499046949827175e+01 4.695153607578874499e+01
1.023199999999999932e+01 9.372497383439587493e-01 4.499999083040807335e+01 4.712775366503008456e+01
1.024799999999999933e+01 1.013483529116176562e+00 4.881249008457054117e+01 4.730211768503624370e+01
1.026399999999999935e+01 1.031024367354265836e+00 4.981248991296280337e+01 4.747102365056257867e+01
1.027999999999999936e+01 1.029107059070718755e+00 4.987498993171973893e+01 4.763284744112567637e+01
1.029599999999999937e+01 9.487749057857868262e-01 4.612499071764939629e+01 4.778816765310829595e+01
1.031199999999999939e+01 9.727469167679899664e-01 4.743749048311817518e+01 4.793916296422411705e+01
1.032799999999999940e+01 9.825118052296781812e-01 4.806249038758475223e+01 4.808977233016962316e+01
1.034399999999999942e+01 9.399900019976716870e-01 4.612499080359678771e+01 4.824430674445329714e+01
1.035999999999999943e+01 1.048828386573159799e+00 5.162498973877472963e+01 4.840689115615749927e+01
1.037599999999999945e+01 9.417961401316939929e-01 4.649999078592779256e+01 4.858089215344137557e+01
1.039199999999999946e+01 9.729712306171159897e-01 4.818749048092580978e+01 4.876819388061991134e+01
1.040799999999999947e+01 9.536269936786121448e-01 4.737499067017823506e+01 4.896936979495079356e+01
1.042399999999999949e+01 9.808031347794332611e-01 4.887499040430232355e+01 4.918354490337476648e+01
1.043999999999999950e+01 9.953045014601608065e-01 4.974999026242609546e+01 4.940869955787110257e+01
1.045599999999999952e+01 1.108190722253494354e+00 5.556248915800271249e+01 4.964206143527495385e+01
1.047199999999999953e+01 9.221223248873857692e-01 4.637499097840554185e+01 4.987998411068343074e+01
1.048799999999999955e+01 9.676305582502382485e-01 4.881249053317577591e+01 5.011818419658420964e+01
1.050399999999999956e+01 9.659201496185439995e-01 4.887499054991023684e+01 5.035219171923930048e+01
1.051999999999999957e+01 9.457440975967426056e-01 4.799999074730157389e+01 5.057728236517336029e+01
1.053599999999999959e+01 1.070554694924162442e+00 5.449998952621432835e+01 5.078898486371942056e+01
1.055199999999999960e+01 1.052622831830154704e+00 5.374998970165206913e+01 5.098383777688068363e+01
1.056799999999999962e+01 1.027472914602028498e+00 5.262498994770781024e+01 5.115972720727593526e+01
1.058399999999999963e+01 9.805715296506321010e-01 5.037499040656716431e+01 5.131630418723364784e+01
1.059999999999999964e+01 9.885298287160161346e-01 5.093749032870633187e+01 5.145483555231886186e+01
1.061599999999999966e+01 1.002482064788060345e+00 5.181249019220602037e+01 5.157829699745037999e+01
1.063199999999999967e+01 9.524475221885918552e-01 4.937499068171904781e+01 5.169044843600644867e+01
1.064799999999999969e+01 1.044546053729122459e+00 5.431248978067164757e+01 5.179542119644900566e+01
1.066399999999999970e+01 9.826921367577233779e-01 5.124999038581992750e+01 5.189730106648337227e+01
1.067999999999999972e+01 9.749706788988201644e-01 5.099999046136279190e+01 5.199962090212144261e+01
1.069599999999999973e+01 1.019705772999729643e+00 5.349999002369646206e+01 5.210544677031585792e+01
1.071199999999999974e+01 9.750927586132678293e-01 5.131249046017067172e+01 5.221770452374967419e+01
1.072799999999999976e+01 1.014815739979718412e+00 5.356249007153635233e+01 5.233868920411401859e+01
1.074399999999999977e+01 9.681123395135354803e-01 5.124999052846217751e+01 5.247094490913029574e+01
1.075999999999999979e+01 9.511099410039940416e-01 5.049999069480580971e+01 5.261659023389816525e+01
1.077599999999999980e+01 1.036309408855586200e+00 5.518748986125432765e+01 5.277747240626985104e+01
1.079199999999999982e+01 9.981344865192973703e-01 5.331249023473988302e+01 5.295453158889134215e+01
1.080799999999999983e+01 9.566808569914716509e-01 5.124999064030069462e+01 5.314734239266842053e+01
1.082399999999999984e+01 1.002710591637801851e+00 5.387499018997137057e+01 5.335347178643302612e+01
1.083999999999999986e+01 9.649585663574478112e-01 5.199999055931557024e+01 5.356863112113038738e+01
1.085599999999999987e+01 9.713673931721806820e-01 5.249999049661593631e+01 5.378661374907304094e+01
1.087199999999999989e+01 9.961821589511928865e-01 5.399999025384175155e+01 5.400023896399615353e+01
1.088799999999999990e+01 9.967053232971079257e-01 5.418749024872269615e+01 5.420241044912739881e+01
1.090399999999999991e+01 1.090065855277276397e+00 5.943748933532593526e+01 5.438695327935425894e+01
1.091999999999999993e+01 9.840151385571429543e-01 5.381249037287841475e+01 5.455004005624582675e+01
1.093599999999999994e+01 1.026719222915078999e+00 5.631248995508004640e+01 5.469060495076912076e+01
1.095199999999999996e+01 9.771370632990282745e-01 5.374999044016751526e+01 5.481067473061142437e+01
1.096799999999999997e+01 9.958132426065990916e-01 5.493749025744882175e+01 5.491479516822903406e+01
1.098399999999999999e+01 1.020024511035545034e+00 5.643749002057986530e+01 5.500895162654677506e+01
1.100000000000000000e+01 9.461016982275159970e-01 5.249999074380257724e+01 5.509986992897740521e+01
1.101600000000000001e+01 9.703084075663973573e-01 5.399999050697623915e+01 5.519301151297680263e+01
1.103200000000000003e+01 1.014526973135250199e+00 5.662499007436380793e+01 5.529264699461850086e+01
1.104800000000000004e+01 9.691618292725570072e-01 5.424999051819264650e+01 5.540135422313795743e+01
1.106400000000000006e+01 1.014233497198751888e+00 5.693749007723629063e+01 5.551999619420278975e+01
1.108000000000000007e+01 9.646819732366006539e-01 5.431249056202279490e+01 5.564869991754416390e+01
1.109600000000000009e+01 9.685433519677639769e-01 5.468749052424585955e+01 5.578714151233499052e+01
1.111200000000000010e+01 1.039705509041251030e+00 5.887498982802897274e+01 5.593549401256443332e+01
1.112800000000000011e+01 9.596793700505819036e-01 5.449999061096676201e+01 5.609463146151484381e+01
1.114400000000000013e+01 1.017282176839421792e+00 5.793749004740600839e+01 5.626577369496806114e+01
1.116000000000000014e+01 1.014367330192376127e+00 5.793749007592708011e+01 5.644999809861839424e+01
1.117600000000000016e+01 9.121733922912592663e-01 5.224999107573994905e+01 5.664795522190546961e+01
1.119200000000000017e+01 9.530871453493480194e-01 5.474999067546130505e+01 5.685890313171019272e+01
1.120800000000000018e+01 9.948486162540950417e-01 5.731249026688711012e+01 5.708082579581571991e+01
1.122400000000000020e+01 9.855234674773066805e-01 5.693749035811955395e+01 5.731044264941172628e+01
1.124000000000000021e+01 1.033419842587014914e+00 5.987498988952467016e+01 5.754379881446905642e+01
1.125600000000000023e+01 1.028332669163183111e+00 5.974998993929508373e+01 5.777730652680448742e+01
1.127199999999999847e+01 1.012544092118538019e+00 5.899999009376509918e+01 5.800769623896411531e+01
1.128799999999999848e+01 9.690319720796981562e-01 5.662499051946447537e+01 5.823322392445879103e+01
1.130399999999999849e+01 9.577583552150955581e-01 5.612499062976037578e+01 5.845292031713659497e+01
1.131999999999999851e+01 1.059279079777408983e+00 6.224998963652943473e+01 5.866682276982218980e+01
1.133599999999999852e+01 9.608430075639574630e-01 5.662499059958270209e+01 5.887503649275286222e+01
1.135199999999999854e+01 9.750571406255207352e-01 5.762499046051505047e+01 5.907762970246331946e+01
1.136799999999999855e+01 1.011333488804039060e+00 5.993749010560796364e+01 5.927421145845136863e+01
1.138399999999999856e+01 1.017957143844903323e+00 6.049999004080414977e+01 5.946436726413156038e+01
1.139999999999999858e+01 1.037123560925535370e+00 6.181248985329042966e+01 5.964763764741117313e+01
1.141599999999999859e+01 9.756580569680599613e-01 5.831249045464003444e+01 5.982430272019104223e+01
1.143199999999999861e+01 1.003170037923204472e+00 6.012499018547329399e+01 5.999524618158540790e+01
1.144799999999999862e+01 1.007647073025868201e+00 6.056249014167148204e+01 6.016217034922003393e+01
1.146399999999999864e+01 1.018317120366869721e+00 6.137499003728255786e+01 6.032718961827951176e+01
1.147999999999999865e+01 9.813554729799816023e-01 5.931249039889895158e+01 6.049230921022313368e+01
1.149599999999999866e+01 9.920315274096509484e-01 6.012499029444717280e+01 6.065862323352111218e+01
1.151199999999999868e+01 9.759072929975811661e-01 5.931249045220072702e+01 6.082611461306574085e+01
1.152799999999999869e+01 1.012169229065966958e+00 6.168749009742941780e+01 6.099296622774457433e+01
1.154399999999999871e+01 1.000161497819086920e+00 6.112499021490944529e+01 6.115635419632967995e+01
1.155999999999999872e+01 1.000454294368182229e+00 6.131249021204285299e+01 6.131280308913750332e+01
1.157599999999999874e+01 1.031252068068640115e+00 6.337498991073497479e+01 6.145915723353975579e+01
1.159199999999999875e+01 9.858104871396666802e-01 6.074999035531140379e+01 6.159368830653087201e+01
1.160799999999999876e+01 1.024562746231856725e+00 6.331248997617878871e+01 6.171653066368010343e+01
1.162399999999999878e+01 9.854333940601909259e-01 6.106249035899974587e+01 6.183081363561031196e+01
1.163999999999999879e+01 1.038048514148936174e+00 6.449998984423984894e+01 6.194177424806191112e+01
1.165599999999999881e+01 9.549525341047045979e-01 5.949999065721124225e+01 6.205657130910584840e+01
1.167199999999999882e+01 1.018359537315748797e+00 6.362499003686695431e+01 6.218328887104628677e+01
1.168799999999999883e+01 9.766662963940138109e-01 6.118749044477653598e+01 6.232883336996000168e+01
1.170399999999999885e+01 9.670335773261039547e-01 6.074999053901537138e+01 6.249798714641702446e+01
1.171999999999999886e+01 9.624106634330099608e-01 6.062499058424295129e+01 6.269206846550659407e+01
1.173599999999999888e+01 9.874935217447935454e-01 6.237499033884600408e+01 6.290835418651580824e+01
1.175199999999999889e+01 1.000594946623091230e+00 6.337499021066754068e+01 6.314022667996094640e+01
1.176799999999999891e+01 1.027398897104731645e+00 6.524998994843035405e+01 6.337792964323576683e+01
1.178399999999999892e+01 9.470780293445152376e-01 6.031249073425234997e+01 6.361032533638758935e+01
1.179999999999999893e+01 1.047282096846902544e+00 6.687498975390238343e+01 6.382665140501997314e+01
1.181599999999999895e+01 1.005402999577653889e+00 6.437499016362703230e+01 6.401867224792366073e+01
1.183199999999999896e+01 1.038704502378955397e+00 6.668748983782370487e+01 6.418216614720381585e+01
1.184799999999999898e+01 1.020367322680618472e+00 6.568749001722591174e+01 6.431775992586301527e+01
1.186399999999999899e+01 1.016648771189403666e+00 6.562499005360454873e+01 6.443117742998501285e+01
1.187999999999999901e+01 9.752869423669071614e-01 6.312499045826896094e+01 6.453200019845699842e+01
1.189599999999999902e+01 9.880737625561183402e-01 6.412499033316950658e+01 6.463232838079292719e+01
1.191199999999999903e+01 1.019997400195210346e+00 6.637499002084499011e+01 6.474438724131636036e+01
1.192799999999999905e+01 9.080651200456041350e-01 5.924999111593437817e+01 6.487872300770354173e+01
1.194399999999999906e+01 1.004986130636943642e+00 6.574999016770316018e+01 6.504243506010571707e+01
1.195999999999999908e+01 9.689525538106943392e-01 6.356249052024345758e+01 6.523880850513673124e+01
1.197599999999999909e+01 9.711162902805045016e-01 6.387499049907147253e+01 6.546675662141628038e+01
1.199199999999999910e+01 1.007381435640027911e+00 6.643749014427011446e+01 6.572248782834131475e+01
1.200799999999999912e+01 1.023601743044604051e+00 6.768748998558223207e+01 6.600001584315617720e+01
1.202399999999999913e+01 1.030305802171773477e+00 6.831248991999461850e+01 6.629314888141522033e+01
1.203999999999999915e+01 9.965447610747114604e-01 6.624999025028907340e+01 6.659575527236114567e+01
1.205599999999999916e+01 9.929637649852371961e-01 6.618749028532994316e+01 6.690262353009568130e+01
1.207199999999999918e+01 9.837872858174454560e-01 6.574999037510360722e+01 6.720927676675199791e+01
1.208799999999999919e+01 1.005434486841116470e+00 6.737499016332218105e+01 6.751148395503754784e+01
1.210399999999999920e+01 1.016731435897886504e+00 6.831249005279619269e+01 6.780520834831723676e+01
1.211999999999999922e+01 9.954934390480084661e-01 6.706249026057852802e+01 6.808612182530656298e+01
1.213599999999999923e+01 1.002123487245890843e+00 6.768749019571363590e+01 6.834966341166904158e+01
1.215199999999999925e+01 1.060396845458073889e+00 7.181248962559371307e+01 6.859241908022090684e+01
1.216799999999999926e+01 1.016189238937343697e+00 6.899999005809991104e+01 6.881175416621253760e+01
1.218399999999999928e+01 1.064014571897505590e+00 7.243748959020318523e+01 6.900736665794821079e+01
1.219999999999999929e+01 9.843118725712433070e-01 6.718749036997391499e+01 6.918105655642645502e+01
1.221599999999999930e+01 1.016438337089700106e+00 6.956249005566077415e+01 6.933658501010050657e+01
1.223199999999999932e+01 1.013780983475661701e+00 6.956249008166227554e+01 6.947911734406656592e+01
1.224799999999999933e+01 9.947814652129298718e-01 6.843749026754539955e+01 6.961449017965621522e+01
1.226399999999999935e+01 9.903752977731163920e-01 6.831249031065226518e+01 6.974854854890523370e+01
1.227999999999999936e+01 1.051962281047872372e+00 7.274998970811451215e+01 6.988583114028530474e+01
1.229599999999999937e+01 9.870299519531968713e-01 6.843749034338006254e+01 7.003057808437326059e+01
1.231199999999999939e+01 9.925577425717000413e-01 6.899999028930047018e+01 7.018581325407130578e+01
1.232799999999999940e+01 9.953633582386166578e-01 6.937499026185128059e+01 7.035384065407032494e+01
1.234399999999999942e+01 1.050026338385623870e+00 7.337498972705738254e+01 7.053641947877041218e+01
1.235999999999999943e+01 1.024115333809082484e+00 7.174998998055330901e+01 7.073473391494454177e+01
1.237599999999999945e+01 1.002783633118461415e+00 7.043749018925441874e+01 7.094881948903170610e+01
1.239199999999999946e+01 1.001970776200042712e+00 7.056249019720924309e+01 7.117725914509497898e+01
1.240799999999999947e+01 9.321133417147273725e-01 6.581249088065629849e+01 7.141688892633987962e+01
1.242399999999999949e+01 1.013591419633049773e+00 7.174999008351912266e+01 7.166246247593804242e+01
1.243999999999999950e+01 1.036524627182488834e+00 7.356248985914557181e+01 7.190730119214720162e+01
1.245599999999999952e+01 1.018930854094596272e+00 7.249999003128174024e+01 7.214376725053502071e+01
1.247199999999999953e+01 1.087285259896016987e+00 7.756248936252953285e+01 7.236474613326470262e+01
1.248799999999999955e+01 9.997333220538923149e-01 7.149999021910029740e+01 7.256462576667166786e+01
1.250399999999999956e+01 9.980481184784548709e-01 7.156249023558193301e+01 7.274072026509915645e+01
1.251999999999999957e+01 1.029406647410496589e+00 7.399998992879088178e+01 7.289342944289865045e+01
1.253599999999999959e+01 1.009436344384898154e+00 7.274999012416732569e+01 7.302655009414931442e+01
1.255199999999999960e+01 1.010324549014259166e+00 7.299999011547669170e+01 7.314636576250511268e+01
1.256799999999999962e+01 1.019832990178352494e+00 7.387499002245219515e+01 7.326101999866240533e+01
1.258399999999999963e+01 1.056829364677946081e+00 7.674998966049712124e+01 7.337891881028809848e+01
1.259999999999999964e+01 9.597202043500480118e-01 6.987499061056736593e+01 7.350712669092247609e+01
1.261599999999999966e+01 9.778374538495891999e-01 7.137499043331671089e+01 7.365053259519480378e+01
1.263199999999999967e+01 1.002692548974126074e+00 7.337499019014201451e+01 7.381099980894254031e+01
1.264799999999999969e+01 1.003564988320294837e+00 7.362499018161290110e+01 7.398681663488929416e+01
1.266399999999999970e+01 9.891339347452463571e-01 7.274999032279710320e+01 7.417374101136022091e+01
1.267999999999999972e+01 1.040887480376216478e+00 7.674998981646358232e+01 7.436595608136943270e+01
1.269599999999999973e+01 1.013746297338458779e+00 7.493749008199993966e+01 7.455799046806805563e+01
1.271199999999999974e+01 1.000232233804989823e+00 7.412499021421969303e+01 7.474576879377640637e+01
1.272799999999999976e+01 1.029686479516571884e+00 7.649998992604987791e+01 7.492829459202866360e+01
1.274399999999999977e+01 1.020389486302858195e+00 7.599999001700997781e+01 7.510782846813097535e+01
1.275999999999999979e+01 1.055498605232347620e+00 7.881248967351578472e+01 7.528874010228442160e+01
1.277599999999999980e+01 9.877314096501279561e-01 7.393749033651572233e+01 7.547671965767510471e+01
1.279199999999999982e+01 9.877606337638950018e-01 7.412499033623079470e+01 7.567606619140637747e+01
1.280799999999999983e+01 9.445865410642960702e-01 7.106249075862820064e+01 7.588821884222323888e+01
1.282399999999999984e+01 9.571475500733428454e-01 7.218749063573447700e+01 7.611085693208882219e+01
1.283999999999999986e+01 1.021721070993641289e+00 7.724999000398220517e+01 7.633770223076044203e+01
1.285599999999999987e+01 1.034021897178604821e+00 7.837498988363398666e+01 7.656054957334154665e+01
1.287199999999999989e+01 1.045435913795287997e+00 7.943748977196878513e+01 7.677100824979416416e+01
1.288799999999999990e+01 1.060072054681390874e+00 8.074998962876857433e+01 7.696314572413329813e+01
1.290399999999999991e+01 1.075450890915918833e+00 8.212498947831852547e+01 7.713491220572866780e+01
1.291999999999999993e+01 9.837980263095186251e-01 7.531249037499839005e+01 7.728839622921782393e+01
1.293599999999999994e+01 9.781082478655089840e-01 7.506249043066858917e+01 7.742946473511044303e+01
1.295199999999999996e+01 9.813799714708805189e-01 7.549999039865329564e+01 7.756484355589505242e+01
1.296799999999999997e+01 9.676142395453357636e-01 7.462499053333915811e+01 7.770068018272155541e+01
1.298399999999999999e+01 9.886745873442835952e-01 7.643749032728894122e+01 7.784014961377650366e+01
1.300000000000000000e+01 1.007209148432181012e+00 7.806249014595623237e+01 7.798297421180006950e+01
1.301600000000000001e+01 1.062653472974406377e+00 8.256248960351886979e+01 7.812524295479477132e+01
1.303200000000000003e+01 1.001466372562052731e+00 7.799999020214416134e+01 7.826111973269225075e+01
1.304800000000000004e+01 1.002213760245065588e+00 7.824999019482636697e+01 7.838480969022640465e+01
1.306400000000000006e+01 1.028507464869292676e+00 8.049998993758691768e+01 7.849235876610859464e+01
1.308000000000000007e+01 9.909433352205304635e-01 7.774999030509482623e+01 7.858352935530541572e+01
1.309600000000000009e+01 1.023487302322724668e+00 8.049998998669730099e+01 7.866241504854951927e+01
1.311200000000000010e+01 9.805635546782490719e-01 7.731249040665007044e+01 7.873746409869174556e+01
1.312800000000000011e+01 1.008223875808381020e+00 7.968749013602780451e+01 7.882013124343264110e+01
1.314400000000000013e+01 9.963046996590069204e-01 7.893749025263859664e+01 7.892339274823973483e+01
1.316000000000000014e+01 9.647674021782253195e-01 7.662499056119000329e+01 7.905960881268451601e+01
1.317600000000000016e+01 1.015021594776775782e+00 8.081249006952286607e+01 7.923833607833273618e+01
1.319200000000000017e+01 9.459966067955991598e-01 7.549999074483154970e+01 7.946452723651778172e+01
1.320800000000000018e+01 9.671424679870345154e-01 7.737499053795066573e+01 7.973778238843750898e+01
1.322400000000000020e+01 9.967558499837472219e-01 7.993749024822996319e+01 8.005155464907541329e+01
1.324000000000000021e+01 9.515889221856915769e-01 7.649999069011697372e+01 8.039459973970276963e+01
1.325600000000000023e+01 1.032278767897057969e+00 8.318748990068925764e+01 8.075264876935774794e+01
1.327200000000000024e+01 1.030565047867644024e+00 8.324998991745583510e+01 8.111022093602674943e+01
1.328800000000000026e+01 1.058186328571383727e+00 8.568748964722094286e+01 8.145334259649627029e+01
1.330400000000000027e+01 9.909642906606176416e-01 8.043749030488916674e+01 8.177104079466079156e+01
1.332000000000000028e+01 1.032368511792132182e+00 8.399998989980899466e+01 8.205635865444939725e+01
1.333599999999999852e+01 1.028360230529804298e+00 8.387498993902491407e+01 8.230604437926422179e+01
1.335199999999999854e+01 9.700919609279962108e-01 7.931249050909630682e+01 8.251994323693635636e+01
1.336799999999999855e+01 1.011240794796929077e+00 8.287499010651302456e+01 8.270000665725227407e+01
1.338399999999999856e+01 1.009585252715432091e+00 8.293749012270906462e+01 8.284847608583673662e+01
1.339999999999999858e+01 1.000344859561556277e+00 8.237499021311828074e+01 8.296812194963287368e+01
1.341599999999999859e+01 1.016132513917336500e+00 8.387499005865450385e+01 8.306206338307501369e+01
1.343199999999999861e+01 1.022777651056376857e+00 8.462498999364336782e+01 8.313371478030711614e+01
1.344799999999999862e+01 1.034663355440123222e+00 8.581248987735897060e+01 8.318840401881737989e+01
1.346399999999999864e+01 9.931127176280400981e-01 8.256249028387193789e+01 8.323289574507334976e+01
1.347999999999999865e+01 1.007256689002227201e+00 8.393749014548967580e+01 8.327635232768942330e+01
1.349599999999999866e+01 1.009359192239471348e+00 8.431249012492190786e+01 8.332896524563233243e+01
1.351199999999999868e+01 9.300851306045229139e-01 7.787499090050070549e+01 8.340088403282817353e+01
1.352799999999999869e+01 1.017994092159146602e+00 8.543749004044465778e+01 8.350080885179488632e+01
1.354399999999999871e+01 9.754719109164915469e-01 8.206249045646111995e+01 8.363393307991874792e+01
1.355999999999999872e+01 9.687241818622103207e-01 8.168749052247588338e+01 8.380115842216662259e+01
1.357599999999999874e+01 9.915829528189439301e-01 8.381249029883304047e+01 8.399889045113664565e+01
1.359199999999999875e+01 9.877744263103368505e-01 8.368749033609664423e+01 8.421925885974088999e+01
1.360799999999999876e+01 9.942845261634890575e-01 8.443749027241008775e+01 8.445222135518535822e+01
1.362399999999999878e+01 9.787343087785088658e-01 8.331249042454022913e+01 8.468711144770254862e+01
1.363999999999999879e+01 1.036505550948718435e+00 8.843748985933561357e+01 8.491505576719586657e+01
1.365599999999999881e+01 1.015077409542922693e+00 8.681249006898147513e+01 8.513020013220442195e+01
1.367199999999999882e+01 1.008328433718591155e+00 8.643749013500264766e+01 8.533137895491816494e+01
1.368799999999999883e+01 1.043069128023661252e+00 8.962498979512024277e+01 8.552152886966975132e+01
1.370399999999999885e+01 9.535524774287368333e-01 8.212499067090894300e+01 8.570675823898244516e+01
1.371999999999999886e+01 9.433657977484932733e-01 8.143749077056993713e+01 8.589453944436453980e+01
1.373599999999999888e+01 1.004010303470959542e+00 8.687499017725549777e+01 8.609202074794070825e+01
1.375199999999999889e+01 9.656439077469342047e-01 8.374999055260903447e+01 8.630427844969695172e+01
1.376799999999999891e+01 1.030263727144170360e+00 8.956248992040666224e+01 8.653347491499965827e+01
1.378399999999999892e+01 9.733594572316333071e-01 8.481249047712576328e+01 8.677840666278353865e+01
